Month,বিভাগ,রাজ্য,বেসামরিক,জনগণ,Email,সাধারণ মানুষ,সমাজ,গভর্নোরেট,জেলা বা প্রশাসনিক অঞ্চল,প্রদেশ,অঞ্চল
2011-03,0.0,0.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2011-04,0.0,0.0,0.0,0.0,123.99108426804717,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0.0,0.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0.0,0.0,0.0,0.0,119.99137187230372,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0.0,0.0,0.0,0.0,123.99108426804717,0.0,0.0,1.9997123957434573,0.0,0.0,0.0
2011-08,0.0,0.0,0.0,0.0,127.99079666379063,0.0,0.0,0.0,0.0,0.0,0.0
2011-09,0.0,0.0,0.0,0.0,115.99165947656026,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0.0,0.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0.0,0.0,0.0,0.0,115.99165947656026,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,1.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,1.0,0.0,0.0,0.0,99.99280989358644,0.0,0.0,0.9998561978717286,0.0,0.0,0.0
2012-05,0.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0.0,0.0,0.0,0.0,131.99050905953408,0.0,0.0,0.0,3.9994247914869145,0.0,0.0
2012-07,0.0,0.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2012-08,0.0,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2012-09,0.0,0.0,0.0,0.0,115.99165947656026,0.0,0.0,0.0,0.0,0.0,0.0
2012-10,0.0,0.0,0.0,0.0,103.99252228932988,0.0,0.0,0.0,0.0,0.0,0.0
2012-11,0.0,0.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2012-12,0.0,0.0,0.0,0.0,103.99252228932988,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0.0,1.0,0.0,0.0,115.99165947656026,0.0,1.0,0.0,0.0,0.0,0.0
2013-02,0.0,1.0,0.0,0.0,111.9919470808168,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0.0,0.0,0.0,0.0,103.99252228932988,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0.5,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0.5,0.0,0.0,0.0,99.99280989358644,0.0,0.5,0.0,0.0,0.0,0.0
2013-06,0.5,0.0,0.0,0.0,99.99280989358644,0.0,0.5,0.0,0.0,0.0,0.0
2013-07,0.5,0.0,0.0,0.0,107.99223468507336,0.0,0.0,0.0,0.0,0.0,0.0
2013-08,0.5,0.0,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2013-09,1.0,0.0,0.0,0.0,91.99338510209952,0.0,0.5,0.0,0.0,0.0,0.0
2013-10,0.5,0.5,0.0,0.0,91.99338510209952,0.0,0.5,0.0,0.0,0.0,0.0
2013-11,0.5,0.0,0.0,0.0,91.99338510209952,0.0,1.0,0.0,0.0,0.0,0.0
2013-12,0.5,0.5,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2014-01,1.0,0.0,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2014-02,0.5,1.0,0.0,0.0,95.99309749784297,0.0,0.5,0.0,0.0,0.0,0.0
2014-03,1.0,1.0,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2014-04,1.0,1.0,0.0,0.0,91.99338510209952,0.0,0.5,0.0,0.0,0.0,0.0
2014-05,1.0,0.5,0.0,0.0,87.99367270635605,0.0,1.0,0.0,0.0,0.0,0.0
2014-06,1.0,0.5,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2014-07,1.0,0.0,0.0,0.0,83.99396031061261,0.0,0.5,0.0,0.0,0.0,0.0
2014-08,1.0,0.0,0.0,0.0,91.99338510209952,0.0,0.5,0.0,0.0,0.0,0.0
2014-09,1.0,0.0,0.0,0.0,91.99338510209952,0.0,1.0,0.0,0.0,0.0,0.0
2014-10,1.0,0.0,0.0,0.0,87.99367270635605,0.0,0.5,0.0,0.0,0.0,0.0
2014-11,1.0,0.0,0.0,0.0,95.99309749784297,0.0,1.0,0.0,0.0,0.0,0.0
2014-12,1.0,0.0,0.0,0.0,95.99309749784297,0.0,0.5,0.0,0.0,0.0,0.0
2015-01,1.0,0.0,0.0,0.0,111.9919470808168,0.0,0.5,0.0,0.0,0.0,0.0
2015-02,1.0,0.0,0.0,0.0,107.99223468507336,0.0,0.5,0.0,0.0,0.0,0.0
2015-03,1.0,0.0,0.0,0.0,95.99309749784297,0.0,0.5,0.0,0.0,0.0,0.0
2015-04,1.0,0.0,0.0,0.0,95.99309749784297,0.0,0.5,0.0,0.0,0.0,0.0
2015-05,1.0,0.0,0.0,0.0,95.99309749784297,0.0,1.0,0.0,0.0,0.9998561978717286,0.0
2015-06,1.0,0.0,0.0,0.0,95.99309749784297,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2015-07,1.0,0.5,0.0,0.0,83.99396031061261,0.0,0.5,0.0,0.0,0.0,0.0
2015-08,1.0,0.0,0.0,0.0,95.99309749784297,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2015-09,2.0,0.5,0.0,0.0,87.99367270635605,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2015-10,2.0,0.5,0.0,0.0,91.99338510209952,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2015-11,2.0,0.0,0.0,0.0,91.99338510209952,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2015-12,2.0,0.0,0.0,0.0,127.99079666379063,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2016-01,1.0,0.5,0.0,0.0,95.99309749784297,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-02,1.0,0.5,0.0,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.0,0.0
2016-03,1.0,0.5,0.0,0.0,75.99453551912569,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2016-04,2.0,0.5,0.5,0.0,79.99424791486915,0.0,1.0,0.0,0.0,0.0,0.0
2016-05,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-06,2.0,0.5,0.5,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-07,1.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-08,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-09,2.0,0.5,0.5,0.0,63.995398331895316,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-10,1.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-11,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2016-12,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.0,0.9998561978717286
2017-01,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-02,2.0,0.5,0.5,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-03,2.0,0.5,0.5,0.0,67.99511072763877,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-04,2.0,0.5,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-05,2.0,0.5,0.5,0.0,63.995398331895316,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-06,2.0,0.5,0.5,0.0,63.995398331895316,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-07,2.0,0.5,0.5,0.0,67.99511072763877,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-08,2.0,0.5,1.0,0.0,63.995398331895316,0.0,2.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-09,2.0,1.0,0.5,0.0,67.99511072763877,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
2017-10,3.0,0.5,0.5,0.0,71.99482312338223,0.0,1.0,0.0,0.0,0.9998561978717286,0.9998561978717286
