Month,temple,procession,funeral,funeral(2),Email,church,men,women,young men,Email_file1,elderly,elderly(2),pilgrim,pilgrims,Email_file2,sectarian,discrimination,marginalisation,threat,Email_file3,threats,harassment,identity,priest,Email_file4,priest_file5,priest(2),priest(3),persecution,Email_file5,civilian,civilian(2),sheikh,ayatollah,Email_file6,imam,tribe,clan,clan(2),Email_file7,teacher,lawyer,businessman,professor,Email_file8,officer,officers,judge,judge(2),Email_file9,shias,alawi,alawi(2),shiite,Email_file10,minister,employee,employee(2),worker,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,factory,guard,racism,Email_file15,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file16,Christian_file17,Yezidi,Turkmen,Shabak,Email_file17,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file18,Syriacs,Assyrian,Circassian,Baha'i,Email_file19,Roma,Roma(2),Marsh Arabs,Jews,Email_file20,Sabeans,Gypsy,Black Iraqis,religion,Email_file21,sect,minorit,shrine,mosque,Email_file22,ethnic,ethnic(2),sunni,shia,Email_file23
2021-11,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,4,0.0,0.0,0.0,0.0,25,0,0.0,0,0.0,25,0.0,0.0,1,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,2,0.0,0,0,25,28,3.0,1.0,2,23,9,1.0,1,1,25,0,0,0.0,0,0.5,4,2,2,3,25,2,0.5,0.5,0.5,1,4,0.0,1.0,6,25,6,8,0.0,1.0,25,4,3,0.0,25,0,0,0,1,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,2,2,0,0.0,25,0,0.0,0,6,25,0.0,0,0.0,2,25,1.0,1.0,0.0,0.0,25
2021-12,0.5,0.0,0.0,0.5,1.0,0.5,3,5,0.0,3,0.0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,0.0,1,0.0,21,0.0,0.0,0.0,0,21,0.0,0.0,0.5,0.0,1,2,0.0,1,1,21,29,3.0,0.0,3,19,8,0.0,2,1,21,0,0,0.0,0,0.5,5,2,2,3,21,2,0.5,0.5,0.5,1,4,0.0,1.0,6,21,6,9,1.0,0.0,21,6,3,0.0,21,0,0,0,2,21,0.5,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,3,4,0,0.0,21,0,0.0,0,4,21,0.0,0,0.0,3,21,1.0,0.0,1.0,0.0,21
2022-01,0.5,0.0,0.0,0.0,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,25,0,0.0,0,0.0,25,0.0,0.0,2,1.0,25,1.0,1.0,1.0,0,25,0.5,0.5,0.5,0.0,1,2,0.0,1,1,25,25,3.0,1.0,3,22,10,0.0,2,1,25,0,0,0.0,0,0.5,6,2,2,2,25,1,0.5,0.5,0.5,1,5,0.0,1.0,6,25,6,9,1.0,0.0,25,5,4,0.0,25,0,0,0,2,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,3,3,0,0.0,25,0,0.0,0,5,25,0.0,0,0.0,2,25,1.0,1.0,0.0,0.0,25
2022-02,0.5,0.0,0.0,0.0,1.0,0.5,3,4,0.0,4,0.0,0.0,0.0,0.0,24,0,1.0,0,0.0,24,0.0,1.0,2,0.0,24,0.0,0.0,0.0,0,24,0.0,0.0,0.5,0.0,1,2,0.0,1,1,24,24,2.0,1.0,3,22,8,1.0,1,1,24,0,0,0.0,0,0.5,7,2,2,3,24,2,0.5,0.5,0.5,1,4,1.0,1.0,7,24,7,11,0.0,0.0,24,6,3,0.0,24,0,0,0,2,24,0.5,0,0.0,0,0.5,0,0.0,0,0,24,0,0,0,0,2,3,3,0,0.0,24,0,0.0,0,8,24,0.0,0,0.0,2,24,1.0,1.0,1.0,0.0,24
2022-03,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,5,0.0,0.0,0.0,0.0,31,0,1.0,0,0.0,31,0.0,0.0,2,1.0,31,1.0,1.0,1.0,0,31,0.0,0.0,1.0,0.0,1,3,1.0,1,1,31,26,2.0,0.5,3,27,11,1.0,2,2,31,0,0,0.0,0,0.5,8,2,2,3,31,2,0.5,0.5,0.5,1,5,0.0,1.0,8,31,8,10,0.0,0.0,31,7,3,0.0,31,0,0,0,2,31,0.5,0,0.0,0,1.0,0,0.0,0,0,31,0,0,0,0,2,3,3,0,0.0,31,0,0.0,0,8,31,0.0,0,0.0,4,31,1.0,1.0,1.0,0.0,31
2022-04,0.5,0.0,0.5,0.5,1.0,0.5,4,3,0.0,4,0.0,0.0,0.0,0.0,27,0,0.5,0,0.0,27,0.0,0.0,2,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,0.5,0.0,1,2,0.0,1,1,27,24,2.0,0.5,2,24,9,0.0,2,2,27,0,0,0.0,0,0.5,11,2,2,2,27,1,0.5,0.5,0.5,1,5,1.0,1.0,7,27,7,11,0.0,1.0,27,5,3,0.0,27,0,0,0,2,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,4,4,0,0.0,27,0,0.0,0,10,27,0.0,0,0.0,4,27,1.0,1.0,1.0,0.0,27
2022-05,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.0,0.0,0.0,0.0,26,0,1.0,0,1.0,26,0.0,0.0,1,0.0,26,0.0,0.0,0.0,0,26,0.0,0.0,0.5,0.0,1,2,1.0,1,1,26,27,2.0,0.0,3,23,9,1.0,2,2,26,0,0,0.0,0,0.5,6,2,2,2,26,2,0.5,0.5,0.5,1,5,1.0,1.0,6,26,6,10,0.0,0.0,26,5,3,0.0,26,0,0,0,2,26,0.5,0,0.0,0,1.0,0,0.0,0,0,26,0,0,0,0,2,5,5,0,0.0,26,0,0.0,0,7,26,0.0,0,0.0,3,26,1.0,1.0,1.0,0.0,26
2022-06,0.5,0.0,0.0,0.5,1.0,0.5,3,5,0.0,4,1.0,1.0,0.0,0.0,28,0,1.0,0,0.0,28,0.0,0.0,1,0.0,28,0.0,0.0,0.0,0,28,0.5,0.0,0.5,0.0,1,2,0.0,1,1,28,27,3.0,1.0,3,25,11,1.0,1,2,28,0,0,0.0,0,0.5,7,1,2,2,28,2,0.5,0.5,0.5,1,4,1.0,1.0,6,28,6,9,0.5,0.5,28,6,3,0.0,28,0,0,0,2,28,0.5,0,0.0,0,1.0,0,0.0,0,0,28,0,0,0,0,2,1,1,0,0.0,28,0,0.0,0,6,28,0.0,0,0.0,2,28,1.0,0.5,0.5,0.5,28
2022-07,0.5,0.0,0.0,0.0,1.0,0.5,3,5,0.0,3,0.0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,1.0,1,0.0,21,0.0,0.0,0.0,0,21,0.0,0.5,0.5,0.0,1,2,1.0,1,1,21,22,3.0,1.0,3,19,8,1.0,1,1,21,0,0,0.0,0,0.5,8,2,2,3,21,2,0.5,0.5,0.5,1,4,0.0,0.0,6,21,6,8,0.0,0.0,21,6,2,0.0,21,0,0,0,2,21,0.5,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,6,6,0,0.0,21,0,0.0,0,8,21,0.0,0,0.0,2,21,1.0,0.0,0.5,0.0,21
2022-08,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.5,0.0,0.0,0.0,28,0,0.0,0,0.0,28,0.0,0.0,1,0.0,28,0.0,0.0,0.0,0,28,0.5,0.5,1.0,0.0,1,2,1.0,1,1,28,24,3.0,0.5,3,25,9,1.0,1,1,28,0,0,0.0,0,0.5,6,2,2,2,28,1,0.5,0.5,0.5,1,4,0.0,1.0,5,28,5,9,0.0,0.0,28,6,3,0.0,28,0,0,0,2,28,0.5,0,0.0,0,1.0,0,0.0,0,0,28,0,0,0,0,2,11,11,0,0.0,28,0,0.0,0,7,28,0.0,0,0.0,2,28,0.0,0.5,1.0,1.0,28
2022-09,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,5,0.0,0.0,0.0,0.0,30,0,0.0,0,0.0,30,1.0,0.0,2,0.0,30,0.0,0.0,0.0,0,30,0.5,0.5,1.0,0.0,1,2,0.0,1,1,30,21,2.0,1.0,3,27,8,1.0,2,2,30,0,0,0.0,0,0.5,6,2,2,3,30,1,0.5,0.5,0.5,1,4,0.0,1.0,6,30,6,9,1.0,0.5,30,7,3,0.0,30,0,0,0,3,30,0.5,0,0.0,0,1.0,0,0.0,0,0,30,0,0,0,0,2,9,9,0,0.0,30,0,0.5,0,8,30,0.0,0,0.0,2,30,1.0,1.0,1.0,0.0,30
2022-10,0.5,0.0,0.5,0.5,1.0,0.5,3,7,0.0,4,0.0,0.0,0.0,0.0,26,0,0.5,0,1.0,26,0.0,0.0,1,0.0,26,0.0,0.0,0.0,0,26,0.0,0.0,1.0,0.0,1,2,0.0,1,1,26,22,2.0,0.0,3,24,8,1.0,2,2,26,0,0,0.0,0,0.5,7,2,2,3,26,1,0.5,0.5,0.5,1,4,0.0,1.0,5,26,5,8,0.5,0.0,26,6,2,0.0,26,0,0,0,2,26,0.5,0,0.0,0,1.0,0,0.0,0,0,26,0,0,0,0,2,9,9,0,0.0,26,0,0.0,0,9,26,0.0,0,0.0,2,26,0.0,1.0,0.0,0.0,26
2022-11,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.5,0.5,0.0,1.0,28,0,1.0,0,0.0,28,0.0,0.0,2,0.0,28,0.0,0.0,0.0,0,28,0.0,0.0,0.5,0.0,1,2,0.0,1,1,28,20,1.0,0.5,2,25,8,0.0,2,1,28,0,0,0.0,0,0.5,5,1,1,3,28,1,0.5,0.5,0.5,1,4,0.0,1.0,4,28,4,7,0.0,0.0,28,5,2,0.0,28,0,0,0,2,28,0.5,0,0.0,0,1.0,0,0.0,0,0,28,0,0,0,0,2,5,5,0,0.0,28,0,1.0,0,12,28,0.0,0,0.0,2,28,0.0,0.5,0.5,0.0,28
2022-12,0.5,0.0,0.5,0.0,0.5,0.5,3,5,0.0,3,1.0,1.0,0.0,0.0,19,0,1.0,0,0.0,19,0.0,0.0,1,0.0,19,0.0,0.0,0.0,0,19,0.0,0.0,0.5,0.0,1,2,0.0,1,1,19,21,1.0,0.0,2,17,7,0.0,1,1,19,0,0,0.0,0,0.5,5,2,1,3,19,1,0.5,0.5,0.5,1,4,1.0,0.5,6,19,6,7,0.0,0.0,19,4,2,0.0,19,0,0,0,2,19,0.5,0,0.0,0,0.5,0,0.0,0,0,19,0,0,0,0,1,2,2,0,0.0,19,0,0.0,0,14,19,0.0,0,0.0,2,19,1.0,1.0,1.0,0.0,19
2023-01,0.5,0.0,0.5,0.0,1.0,0.0,3,5,0.0,3,1.0,1.0,0.0,0.0,20,0,0.0,0,0.0,20,0.0,0.0,2,0.0,20,0.0,0.0,0.0,0,20,0.5,0.5,0.5,0.0,1,2,0.0,1,1,20,25,1.0,1.0,3,18,9,1.0,2,2,20,0,0,0.0,0,0.5,6,2,2,3,20,1,0.5,0.5,0.5,1,5,0.5,1.0,5,20,5,8,0.0,0.0,20,5,3,0.0,20,0,0,0,2,20,0.5,0,0.0,0,0.5,0,0.0,0,0,20,0,0,0,0,2,12,12,0,0.0,20,0,0.0,0,8,20,0.0,0,0.0,2,20,1.0,1.0,1.0,0.0,20
2023-02,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,4,1.0,1.0,0.0,0.0,23,0,1.0,0,0.0,23,0.0,0.0,1,1.0,23,1.0,1.0,1.0,0,23,0.5,0.5,0.5,0.0,1,2,0.0,1,1,23,22,1.0,0.5,3,21,9,1.0,2,2,23,0,0,0.0,0,0.5,5,2,2,3,23,1,0.5,0.5,0.5,1,4,0.5,0.0,4,23,4,9,0.0,0.0,23,6,3,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,14,14,0,0.0,23,0,1.0,0,7,23,0.0,0,0.0,2,23,0.0,0.0,1.0,0.0,23
2023-03,0.5,0.0,0.0,0.0,1.0,0.5,3,4,0.0,4,0.0,0.0,0.0,0.0,25,0,1.0,0,0.0,25,0.0,0.0,1,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,2,0.0,1,1,25,21,1.0,0.0,3,22,9,1.0,3,2,25,0,0,0.0,0,0.5,6,2,2,4,25,1,0.5,0.5,0.5,1,4,1.0,1.0,4,25,4,9,0.0,0.5,25,5,2,0.0,25,0,0,0,2,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,11,11,0,0.0,25,0,1.0,0,7,25,0.5,0,0.0,3,25,1.0,1.0,1.0,0.5,25
2023-04,0.5,0.0,0.5,0.0,1.0,0.5,4,4,0.0,3,0.0,0.0,0.0,0.0,20,0,0.0,0,0.0,20,0.0,0.0,2,0.0,20,0.0,0.0,0.0,0,20,0.0,0.0,0.5,0.0,1,2,0.0,1,1,20,28,1.0,0.0,2,18,8,0.5,1,1,20,0,0,0.0,0,0.5,5,2,1,4,20,1,0.5,0.5,0.5,1,3,0.0,1.0,5,20,5,8,0.0,0.0,20,4,4,0.0,20,0,0,0,2,20,0.5,0,0.0,0,0.5,0,0.0,0,0,20,0,0,0,0,2,15,15,0,0.0,20,0,0.0,0,7,20,0.0,0,0.0,3,20,0.0,1.0,1.0,1.0,20
2023-05,0.5,0.0,0.0,0.0,1.0,0.5,3,4,0.0,4,1.0,1.0,0.0,1.0,25,0,1.0,0,0.5,25,0.0,0.5,1,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,2,1.0,1,1,25,23,1.0,1.0,3,23,11,1.0,2,2,25,0,0,0.0,0,0.5,6,2,2,3,25,1,0.5,0.5,0.5,1,4,0.0,1.0,4,25,4,8,0.5,0.0,25,6,3,0.0,25,0,0,0,1,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,17,17,0,0.0,25,0,0.0,0,8,25,0.0,0,0.0,2,25,1.0,0.0,1.0,0.0,25
2023-06,0.5,0.0,0.0,0.0,1.0,0.5,3,4,0.0,4,1.0,1.0,0.0,0.0,26,0,0.0,0,0.5,26,0.0,0.0,3,0.5,26,0.5,0.5,0.5,0,26,0.0,0.0,0.5,0.0,1,2,0.5,1,1,26,23,1.0,1.0,2,23,9,0.5,1,1,26,0,0,0.0,0,0.5,9,2,2,3,26,1,0.5,0.5,0.5,1,4,1.0,1.0,5,26,5,7,0.0,0.0,26,6,2,0.0,26,0,0,0,2,26,0.5,0,0.0,0,0.5,0,0.0,0,0,26,0,0,0,0,2,7,7,0,0.0,26,0,0.0,0,6,26,0.0,0,0.5,2,26,1.0,0.5,1.0,0.0,26
2023-07,0.5,0.0,0.5,0.0,1.0,0.5,3,8,0.0,4,0.0,0.0,0.0,0.0,23,0,0.0,0,0.5,23,0.0,0.5,2,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,0.5,0.0,1,2,1.0,1,1,23,23,1.0,1.0,3,20,10,1.0,1,1,23,0,0,0.0,0,0.5,5,2,2,2,23,1,0.5,0.5,0.5,1,4,0.5,0.5,4,23,4,8,0.0,0.0,23,7,2,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,2,2,0,0.0,23,0,0.0,0,7,23,0.0,0,0.0,2,23,1.0,0.0,1.0,0.0,23
2023-08,0.5,0.0,0.0,0.0,1.0,0.5,3,9,0.0,4,0.0,0.0,0.0,0.0,27,0,0.5,0,0.0,27,0.0,0.0,2,0.0,27,0.0,0.0,0.0,0,27,0.0,0.0,1.0,0.0,1,2,0.0,1,1,27,25,1.0,0.0,3,24,8,1.0,2,2,27,0,0,0.0,0,0.5,4,2,2,3,27,1,0.5,0.5,0.5,1,4,1.0,1.0,6,27,6,8,0.0,1.0,27,8,4,0.0,27,0,0,0,2,27,0.5,0,0.0,0,1.0,0,0.0,0,0,27,0,0,0,0,2,7,7,0,0.0,27,0,0.0,0,7,27,0.0,0,0.0,2,27,1.0,1.0,0.5,0.0,27
2023-09,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,1.0,1.0,0.0,0.0,23,0,0.0,0,0.5,23,0.0,0.0,2,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,1.0,0.0,1,2,0.0,1,0,23,21,1.0,0.5,3,21,7,0.0,1,1,23,0,0,0.0,0,0.5,5,1,1,3,23,1,0.5,0.5,0.5,1,4,1.0,1.0,4,23,4,8,0.0,0.0,23,7,3,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,8,9,0,0.0,23,0,0.0,0,6,23,0.0,0,0.0,2,23,0.5,0.5,1.0,0.0,23
2023-10,0.5,0.0,0.0,0.5,1.0,0.5,2,4,0.0,3,1.0,1.0,0.0,0.0,22,0,0.0,0,0.0,22,0.0,0.0,1,0.0,22,0.0,0.0,0.0,0,22,0.0,0.0,1.0,0.0,1,2,0.5,1,1,22,20,1.0,0.0,3,19,8,1.0,1,1,22,0,0,0.0,0,0.5,4,1,1,2,22,1,0.5,0.5,0.5,1,4,0.5,1.0,4,22,4,7,0.5,0.5,22,7,2,0.0,22,0,0,0,2,22,0.5,0,0.0,0,0.5,0,0.0,0,0,22,0,0,0,0,2,9,9,0,1.0,22,0,0.0,0,8,22,0.0,0,0.0,4,22,1.0,0.5,0.5,0.5,22
2023-11,0.5,0.0,0.0,0.0,1.0,0.5,3,4,0.0,4,1.0,0.0,0.0,0.0,24,0,1.0,0,0.0,24,0.0,0.0,1,0.0,24,0.0,0.0,0.0,0,24,0.5,0.5,0.5,0.0,1,2,0.0,1,1,24,24,1.0,0.0,3,22,8,0.5,1,1,24,0,0,0.0,0,0.5,4,1,1,2,24,1,0.5,0.5,0.5,1,4,0.5,1.0,5,24,5,9,1.0,1.0,24,6,3,0.0,24,0,0,0,2,24,0.5,0,0.0,0,0.5,0,0.0,0,0,24,0,0,0,0,2,7,7,0,1.0,24,0,0.5,0,8,24,0.0,0,0.0,2,24,0.0,0.0,1.0,0.0,24
2023-12,0.5,0.0,0.0,0.0,1.0,0.5,4,6,0.0,4,0.0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,0.0,0.0,1,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,0.5,0.0,1,2,0.5,1,1,23,25,1.0,0.5,3,20,8,0.5,1,1,23,0,0,0.0,0,0.5,4,1,1,2,23,1,0.5,0.5,0.5,1,4,0.0,1.0,5,23,5,8,0.0,0.0,23,7,2,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,9,9,0,0.5,23,0,0.0,0,8,23,0.0,0,0.0,2,23,1.0,1.0,0.5,0.0,23
2024-01,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,3,0.5,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,0.0,1,0.0,21,0.0,0.0,0.0,0,21,0.5,0.5,0.5,0.0,1,2,1.0,1,2,21,24,1.0,1.0,3,18,11,1.0,1,1,21,0,0,0.0,0,0.5,13,1,1,3,21,1,0.5,0.5,0.5,1,4,0.5,1.0,4,21,4,9,1.0,1.0,21,7,3,0.0,21,0,0,0,2,21,0.5,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,10,10,0,0.0,21,0,0.0,0,6,21,0.0,0,0.0,2,21,1.0,0.0,0.0,0.0,21
2024-02,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.0,1.0,0.0,0.0,24,0,0.0,0,0.0,24,0.0,0.0,1,0.0,24,0.0,0.0,0.0,0,24,0.0,0.5,0.5,0.0,1,2,1.0,1,1,24,21,1.0,0.0,3,21,9,1.0,1,1,24,0,0,0.0,0,0.5,7,2,2,3,24,1,0.5,0.5,0.5,1,5,0.0,1.0,4,24,4,9,0.0,0.0,24,8,3,0.0,24,0,0,0,2,24,0.5,0,0.0,0,0.5,0,0.0,0,0,24,0,0,0,0,2,14,14,0,0.0,24,0,0.0,0,6,24,0.0,0,0.0,3,24,0.0,0.0,1.0,0.0,24
2024-03,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,1.0,0.0,0.0,23,0,0.0,0,1.0,23,0.0,0.0,1,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,0.5,0.0,1,2,0.5,1,1,23,18,1.0,0.0,2,21,8,0.0,1,1,23,0,0,0.5,0,0.5,7,1,1,2,23,1,0.5,0.5,0.5,1,3,0.0,1.0,6,23,6,7,1.0,1.0,23,7,3,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,10,11,0,0.0,23,0,0.0,0,6,23,0.0,0,0.0,3,23,0.0,0.0,0.0,0.0,23
2024-04,0.5,0.0,0.5,0.5,0.5,0.5,3,5,0.0,3,0.0,0.0,0.0,0.0,19,0,0.0,0,1.0,19,0.0,1.0,1,0.5,19,0.5,0.5,0.5,0,19,0.0,0.0,0.5,0.0,1,2,0.0,1,1,19,17,1.0,0.5,2,17,9,0.0,1,1,19,0,0,0.0,0,0.5,5,1,1,2,19,1,0.5,0.5,0.5,1,4,0.0,0.0,5,19,5,7,1.0,0.0,19,6,3,0.0,19,0,0,0,2,19,0.5,0,0.0,0,0.5,0,0.0,0,0,19,0,0,0,0,1,17,17,0,0.0,19,0,0.0,0,7,19,0.0,0,0.0,3,19,0.0,0.0,1.0,1.0,19
2024-05,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.0,0.0,0.0,0.0,22,0,0.0,0,0.0,22,0.0,0.5,1,1.0,22,1.0,1.0,1.0,0,22,0.0,0.0,0.5,0.5,1,2,0.0,1,1,22,22,1.0,0.0,2,20,9,1.0,1,1,22,0,0,0.0,0,0.5,6,1,1,3,22,1,0.5,0.5,0.5,1,3,0.0,0.0,5,22,5,7,0.0,0.0,22,5,3,0.0,22,0,0,0,1,22,0.5,0,0.0,0,0.5,0,0.0,0,0,22,0,0,0,0,2,14,13,0,0.0,22,0,0.0,0,5,22,0.0,0,0.0,2,22,0.5,0.0,1.0,0.0,22
2024-06,0.5,0.0,0.5,0.5,0.5,0.5,3,5,0.0,3,0.0,0.5,0.0,0.0,19,0,0.0,0,0.5,19,0.0,0.0,1,0.0,19,0.0,0.0,0.0,0,19,0.0,0.0,0.5,0.0,1,2,0.0,1,1,19,18,1.0,0.0,3,17,7,0.5,1,1,19,0,0,0.0,0,0.5,6,1,1,2,19,1,0.5,0.5,0.5,1,3,0.0,0.5,4,19,4,6,0.0,0.0,19,9,2,0.0,19,0,0,0,2,19,0.5,0,0.0,0,0.5,0,0.0,0,0,19,0,0,0,0,1,1,1,0,0.0,19,0,0.0,0,6,19,0.0,0,0.0,2,19,0.0,0.0,1.0,0.0,19
2024-07,0.5,0.0,0.5,0.5,1.0,0.5,3,6,0.0,3,0.0,0.0,0.0,0.0,21,0,0.0,0,0.0,21,0.0,0.0,1,0.0,21,0.0,0.0,0.0,0,21,0.0,0.0,1.0,0.0,1,1,0.0,1,1,21,19,1.0,0.0,2,19,8,0.0,2,1,21,0,0,0.0,0,0.5,6,1,1,3,21,1,0.5,0.5,0.5,1,4,0.0,1.0,4,21,4,6,0.0,0.0,21,8,2,0.0,21,0,0,0,2,21,0.5,0,0.0,0,0.5,0,0.0,0,0,21,0,0,0,0,2,2,2,0,0.0,21,0,0.0,0,6,21,0.0,0,0.0,2,21,0.0,0.0,1.0,0.0,21
2024-08,0.5,0.0,0.5,0.5,1.0,0.5,3,4,0.0,4,0.0,0.0,0.0,0.0,23,0,0.0,0,1.0,23,0.0,0.0,1,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,2.0,0.0,1,2,0.0,1,1,23,18,1.0,0.0,3,21,7,1.0,1,1,23,0,0,0.0,0,0.5,16,1,1,3,23,1,0.5,0.5,0.5,1,4,0.0,0.0,5,23,5,7,0.0,0.0,23,9,2,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,6,6,0,0.0,23,0,0.0,0,5,23,0.0,0,0.0,1,23,0.0,0.0,1.0,0.5,23
2024-09,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,25,0,0.0,0,0.0,25,0.0,0.0,2,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,2,1.0,1,1,25,23,1.0,0.5,2,22,8,0.5,1,1,25,0,0,0.0,0,0.5,10,1,2,3,25,1,0.5,0.5,0.5,1,4,0.0,1.0,4,25,4,7,1.0,0.0,25,9,3,0.0,25,0,0,0,2,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,9,10,0,0.0,25,0,0.0,0,5,25,0.0,0,0.0,2,25,0.0,0.0,1.0,0.0,25
2024-10,0.5,0.0,0.5,0.5,1.0,0.5,3,10,0.0,4,0.0,0.0,0.0,0.0,25,0,1.0,0,0.0,25,1.0,0.0,1,0.0,25,0.0,0.0,0.0,0,25,0.0,0.0,0.5,0.0,1,2,1.0,1,1,25,22,1.0,0.5,3,22,7,0.0,3,3,25,0,0,0.0,0,0.5,4,1,1,3,25,1,0.5,0.5,0.5,1,4,0.0,0.0,5,25,5,8,0.5,0.0,25,7,3,0.0,25,0,0,0,2,25,0.5,0,0.0,0,0.5,0,0.0,0,0,25,0,0,0,0,2,8,8,0,0.5,25,0,0.0,0,6,25,0.0,0,0.0,2,25,1.0,0.0,0.0,0.0,25
2024-11,0.5,0.0,0.5,0.5,1.0,0.5,3,5,0.0,4,0.0,0.0,0.0,0.0,23,0,1.0,0,0.0,23,0.0,0.0,1,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,0.5,0.5,1,1,0.0,1,1,23,23,1.0,1.0,3,21,8,0.0,2,2,23,0,0,0.0,0,0.5,3,2,2,2,23,1,0.5,0.5,0.5,1,4,1.0,1.0,5,23,5,8,1.0,0.0,23,7,3,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,1.0,0,0,23,0,0,0,0,2,9,8,0,0.0,23,0,0.0,0,7,23,0.0,0,0.0,2,23,0.5,0.0,0.0,0.0,23
2024-12,0.5,0.0,0.5,0.5,1.0,0.5,4,7,0.0,4,0.0,0.0,0.0,0.0,23,0,0.0,0,1.0,23,0.0,0.0,1,0.0,23,0.0,0.0,0.0,0,23,0.0,0.0,0.5,0.0,1,2,0.0,1,1,23,25,1.0,0.0,2,20,7,0.0,2,1,23,0,0,0.0,0,0.5,3,1,1,2,23,1,0.5,0.5,0.5,1,4,0.0,1.0,5,23,5,7,0.0,0.0,23,6,2,0.0,23,0,0,0,2,23,0.5,0,0.0,0,0.5,0,0.0,0,0,23,0,0,0,0,2,11,11,0,0.0,23,0,0.0,0,7,23,0.0,0,0.0,2,23,0.0,0.0,1.0,0.0,23
2025-01,0.5,0.0,0.0,0.5,1.0,0.5,3,6,0.0,4,0.0,0.0,0.0,0.0,22,0,0.0,0,0.0,22,0.0,0.0,2,0.5,22,0.5,0.5,0.5,0,22,0.0,0.0,0.5,0.0,1,1,0.0,1,1,22,22,1.0,0.0,3,20,9,0.0,2,2,22,0,0,0.0,0,0.5,2,2,1,2,22,1,0.5,0.5,0.5,1,5,0.5,0.0,4,22,4,6,0.0,0.0,22,6,2,0.0,22,0,0,0,1,22,0.5,0,0.0,0,0.5,0,0.0,0,0,22,0,0,0,0,2,7,7,0,0.0,22,0,0.0,0,6,22,0.0,0,0.0,1,22,1.0,1.0,0.0,0.0,22
