Month,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,Email,সংঘাত,লড়াই,হত্যা,যুদ্ধ,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,দেহ,মুক্তিপণ,গোলাবারুদ,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,পালিয়ে যাওয়া,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি,নির্বাসন,স্থানান্তর,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,ফিরত ব্যক্তি,গৃহযুদ্ধ,সহিংসতা
2018-06,0.0,0.0,0.0,0.0,541492806861.0075,0.0,0.0,2.909674234945706,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060.570221752896,2124.7729672650466,0.0,0.0,0.0,0.0,0.0,4802.291169451073,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381376.8213228035,127125.60710760116,127125.60710760116,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,0.0,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07,0.0,0.0,0.0,0.0,572047263547.1024,0.0,0.4849457058242843,1.454837117472853,1.9397828232971372,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,24434.889123548037,2124.7729672650466,0.0,0.0,0.0,0.0,0.0,4802.291169451073,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,127125.60710760116,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,0.0,0.0,0.0,0.0,640372311875.4333,0.0,0.0,2.4247285291214213,2.4247285291214213,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,15.518262586377098,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,20185.34318901794,3187.15945089757,0.0,0.0,0.0,3394.3143902536704,0.0,9604.582338902146,0.0,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,0.0,0.0,0.0,0.0,667221485072.272,0.0,0.9698914116485686,1.454837117472853,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,11664977004.00829,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,22310.11615628299,2124.7729672650466,0.0,0.0,0.0,5795.459974979207,0.0,9604.582338902146,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,127125.60710760116,381376.8213228035,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10,0.0,0.0,0.0,0.0,633087649103.6957,0.0,0.0,1.454837117472853,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,15.518262586377098,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,11664977004.00829,11664977004.00829,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,22310.11615628299,6374.31890179514,0.0,0.0,0.0,0.0,0.0,4802.291169451073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,254251.21421520232,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29330275.3024911,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11,0.0,0.0,0.0,0.0,636792926733.8191,0.0,0.4849457058242843,1.9397828232971372,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,7.759131293188549,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,21247.729672650465,2124.7729672650466,0.0,0.0,0.0,3394.3143902536704,0.0,9604.582338902146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,381376.8213228035,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,29330275.3024911,0.0,0.0,0.0,0.0,0.0,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12,0.0,0.0,0.0,0.0,518458999775.3532,0.0,0.0,0.9698914116485686,1.9397828232971372,0.0,0.0,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,7.759131293188549,7.759131293188549,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,27622.048574445605,4249.545934530093,0.0,0.0,0.0,6788.628780507341,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,68791.79487179486,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,527475671.0399999,0.0,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,2082825946.8509374,0.0,0.0,0.0,143652948708.76593
2019-01,0.0,0.0,0.0,0.0,541492806861.0075,0.0,0.0,1.454837117472853,1.454837117472853,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,0.0,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,22310.11615628299,4249.545934530093,0.0,0.0,0.0,5795.459974979207,0.0,4802.291169451073,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29330275.3024911,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02,0.0,0.0,0.0,0.0,609698929789.6438,0.0,0.0,1.9397828232971372,3.8795656465942745,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,11.638696939782823,11.638696939782823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,24434.889123548037,2124.7729672650466,0.0,0.0,0.0,6788.628780507341,0.0,4802.291169451073,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,104697.75609756095,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,381376.8213228035,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03,0.0,0.0,0.0,0.0,740263328179.7573,0.0,0.4849457058242843,1.9397828232971372,2.909674234945706,0.0,1.9397828232971372,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,27.156959526159923,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.3864836325233,0.0,26559.662090813083,2124.7729672650466,0.0,0.0,0.0,6788.628780507341,0.0,9604.582338902146,0.0,0.0,0.0,0.0,92248.02292263607,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,254251.21421520232,381376.8213228035,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04,0.0,0.0,0.0,0.0,736557941049.5867,0.0,0.0,2.4247285291214213,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,11.638696939782823,0.0,0.0,0.0,23.277393879565643,0.0,0.0,0.0,0.0,28.337088778729154,28.337088778729154,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,23329954008.01658,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,23372.502639915514,3187.15945089757,0.0,0.0,0.0,5795.459974979207,0.0,9604.582338902146,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,52348.878048780476,0.0,0.0,0.0,0.0,1250274.1747572813,1250274.1747572813,127125.60710760116,254251.21421520232,635628.0355380058,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05,0.0,0.0,0.0,0.0,697834844652.5366,0.0,0.0,1.454837117472853,2.909674234945706,0.0,0.0,1.9397828232971372,0.0,0.0,0.0,4.544666088464875,0.0,7.759131293188549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,22310.11615628299,2124.7729672650466,0.0,0.0,0.0,6788.628780507341,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,0.0,127125.60710760116,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,4068019.4274432375,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06,0.0,0.0,0.0,0.0,572047263547.1024,0.0,0.0,2.909674234945706,1.9397828232971372,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,0.0,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,16998.183738120373,1062.3864836325233,0.0,0.0,0.0,0.0,0.0,9604.582338902146,0.0,0.0,92248.02292263607,0.0,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,127125.60710760116,254251.21421520232,0.0,0.0,0.0,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,260353243.35636717,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07,0.0,0.0,0.0,1.0,667221589774.5728,0.0,0.0,3.3946199407699904,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,15.518262586377096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,21247.729672650465,2124.7729672650466,0.0,0.0,0.0,5795.459974979207,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,52348.878048780476,104697.75609756095,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,127125.60710760116,381376.8213228035,381376.8213228035,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,0.0,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08,0.0,0.0,0.0,0.0,708637331833.5615,0.0,0.4849457058242843,1.9397828232971372,2.4247285291214213,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,11.638696939782823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,0.0,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,20185.34318901794,3187.15945089757,0.0,0.0,0.0,6788.628780507341,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,0.0,381376.8213228035,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,4068019.4274432375,187847461.19658118,0.0,0.0,0.0,29330275.3024911,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09,0.0,0.0,0.5,1.0,736557941049.5867,0.0,0.0,1.454837117472853,3.8795656465942745,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,7.759131293188549,0.0,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,11664977004.00829,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,26559.662090813083,2124.7729672650466,0.0,0.0,0.0,0.0,0.0,14406.87350835322,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,104697.75609756095,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,127125.60710760116,508502.42843040463,0.0,0.0,254251.21421520234,0.0,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,12204058.282329712,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,145735774655.61688,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,0.0,0.0,0.0,0.0,910824111755.0276,0.0,0.4849457058242843,7.759131293188549,2.909674234945706,0.0,0.0,0.0,0.0,0.0,0.0,4.544666088464875,0.0,7.759131293188549,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,1401.2256267409466,0.0,0.0,1401.2256267409466,0.0,0.0,0.0,11664977004.00829,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,27622.048574445605,2124.7729672650466,0.0,0.0,0.0,5795.459974979207,0.0,9604.582338902146,0.0,0.0,92248.02292263607,92248.02292263607,0.0,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,104697.75609756095,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,381376.8213228035,254251.21421520232,508502.42843040463,0.0,0.0,0.0,0.0,254251.21421520234,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,60159177.810218975,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,186058437.75661367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11,0.0,0.0,0.0,0.0,701354064907.2898,0.0,0.0,3.3946199407699904,2.909674234945706,0.0,0.0,0.9698914116485686,0.0,0.0,0.0,4.544666088464875,0.0,3.8795656465942745,3.8795656465942745,0.0,0.0,7.759131293188548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.3043478260868,911.3043478260868,911.3043478260868,0.0,0.0,0.0,1401.2256267409466,0.0,0.0,11664977004.00829,11664977004.00829,0.0,0.0,0.0,0.0,2124.7729672650466,0.0,26559.662090813083,2124.7729672650466,0.0,0.0,0.0,0.0,0.0,9604.582338902146,0.0,0.0,0.0,0.0,92248.02292263607,0.0,0.0,0.0,68791.79487179486,0.0,0.0,0.0,0.0,0.0,52348.878048780476,0.0,0.0,0.0,0.0,0.0,1250274.1747572813,254251.21421520232,254251.21421520232,381376.8213228035,0.0,0.0,0.0,254251.21421520234,0.0,8241807.359999999,0.0,0.0,23086295.126050416,0.0,0.0,0.0,60159177.810218975,0.0,0.0,0.0,0.0,0.0,0.0,8136038.854886475,0.0,0.0,0.0,0.0,58660550.6049822,0.0,0.0,0.0,0.0,527475671.0399999,0.0,527475671.0399999,0.0,93029218.87830684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12231319908.173908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
