Month,প্রতিনিধি,নির্বাচন,নিয়ম,আইন,Email,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,দরকষাকষি,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,সরাসরি,পরোক্ষ,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),সংঘঠন,সংবিধান(2),প্রতিনিধি দল,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,পরিদর্শক,সমর্থক,কর্মী,আন্দোলনকারী,প্রদেশ,গভর্নরেট,জেলা,সরকার,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,বিক্ষোভকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,অপরাধ,বয়কট,বর্জন,বর্জন(2),পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়,সংস্কার,প্রতিবাদ,বিক্ষোভ,প্রদর্শন,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,আদেশ,সঙ্কল্প,প্রস্তাব,সমাধান,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,পরিষদ,মন্ত্রী,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,কর্তৃপক্ষ,স্থানীয়,মেয়র
2023-07,0.5,0.5,1.0,1122485.9741552917,1558442279212.6763,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.24916666666666662,6039.48672727989,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,66.37010516894159,17.127769075855895,6.4229134034459605,1.0704855672409934,0.0,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,1034.3783783783783,1034.3783783783783,991.2792792792791,43.09909909909909,17.12776907585589,17.12776907585589,34.25553815171178,0.0,34.537619853355885,0.0,2141.332430908065,690.7523970671177,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1644.2658312821654,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,0.0,151314.77992277988,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,298594.49904761894,298594.49904761894,6104869.11595366,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,561242.7370776458,0.0,0.0,0.0,0.0,4211912.3291351795,0.0,0.0,0.0,0.0,224824093.40056017,0.0,0.0,457334480.5925925,0.0,457334480.5925925,457334480.5925925,0.0,0.0,215517211.037816,143678140.69187734,143678140.69187734,0.0,5160065724.691876,1293103266.226896,5890803768.36697,0.0,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2023-08,0.5,0.5,1.0,1192641.3162899974,1703369311500.3208,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.0,0.24916666666666662,6588.073671040612,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,77.07496084135153,17.127769075855895,10.704855672409934,2.140971134481987,0.0,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,1034.3783783783783,991.2792792792791,1034.3783783783783,43.09909909909909,34.25553815171178,0.0,68.51107630342356,0.0,69.07523970671177,0.0,2210.4076706147766,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,5211.506382978721,5211.506382978721,2192.354441709554,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,0.0,151314.77992277988,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,6175024.458088365,0.0,0.0,0.0,2421036.478764478,0.0,0.0,7065334.625352111,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,215517211.037816,179597675.86484668,215517211.037816,0.0,5160065724.691876,1939654899.340344,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2023-09,0.5,0.5,1.0,1613573.369098232,1588540749382.9878,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.24916666666666662,6587.575337707278,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,94.20272991720742,17.127769075855895,6.4229134034459605,0.0,0.0,69.41453323555486,88.38799076212469,88.38799076212469,0.0,47.31753554502369,0.0,991.2792792792791,948.1801801801801,991.2792792792791,43.09909909909909,68.51107630342356,17.12776907585589,68.51107630342356,0.0,69.07523970671177,0.0,2072.257191201353,897.978116187253,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,0.0,5211.506382978721,2192.354441709554,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,13154.126650257323,0.0,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3403211.2686503585,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,457334480.5925925,457334480.5925925,0.0,0.0,215517211.037816,179597675.86484668,215517211.037816,0.0,5160065724.691876,1939654899.340344,5890803768.36697,0.0,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,21182601591.81855,389518929745.28894,389518929745.28894,389518929745.28894
2023-10,0.5,0.5,1.0,1262796.6584247032,1573182508352.0005,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.0,0.24916666666666662,7684.250891895389,7.52201257861635,3.761006289308175,0.0,0.0,0.0,0.0,72.79301857238755,14.986797941373908,6.4229134034459605,2.140971134481987,0.0,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,1034.3783783783783,1034.3783783783783,905.0810810810809,43.09909909909909,34.25553815171178,17.12776907585589,34.25553815171178,0.0,69.07523970671177,0.0,2072.257191201353,828.9028764805412,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1644.2658312821654,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,8769.417766838216,2192.354441709554,0.0,0.0,151314.77992277988,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,298594.49904761894,298594.49904761894,3403211.2686503585,0.0,0.0,0.0,2421036.478764478,2421036.478764478,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244970.9483105834,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,251436746.21078533,179597675.86484668,215517211.037816,0.0,5160065724.691876,1724137688.302528,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2023-11,0.5,0.5,1.0,1192641.3162899974,1635617099361.1274,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.033452673976281044,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.0,0.24916666666666662,7684.749225228722,7.52201257861635,3.761006289308175,0.0,0.0,0.0,0.0,59.94719176549563,21.40971134481987,21.40971134481987,2.140971134481987,0.0,69.41453323555486,66.29099307159352,66.29099307159352,0.0,47.31753554502369,0.0,1982.5585585585582,1853.2612612612609,1249.8738738738737,43.09909909909909,34.25553815171178,17.12776907585589,34.25553815171178,0.0,69.07523970671177,0.0,2072.257191201353,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,0.0,5211.506382978721,5211.506382978721,3836.6202729917195,0.0,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,21923.54441709554,2192.354441709554,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,298594.49904761894,298594.49904761894,298594.49904761894,298594.49904761894,6175024.458088365,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,35919535.172969334,538793027.59454,215517211.037816,143678140.69187734,0.0,5160065724.691876,3304597235.913179,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,27586203012.840446,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2023-12,0.5,0.5,1.0,982175.2898858802,1443610458561.3203,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.24916666666666662,4394.224229331058,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,51.383307227567684,14.986797941373908,19.26874021033788,2.140971134481987,0.0,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,1077.4774774774774,1034.3783783783783,1034.3783783783783,43.09909909909909,34.25553815171178,0.0,34.25553815171178,0.0,34.537619853355885,0.0,2210.4076706147766,552.6019176536942,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,5211.506382978721,5211.506382978721,1644.2658312821654,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,8769.417766838216,0.0,0.0,2192.354441709554,0.0,0.0,0.0,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3262900.584380947,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,215517211.037816,143678140.69187734,143678140.69187734,0.0,5088226654.345938,933907914.4972026,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-01,0.5,1.0,1.0,1052330.632020586,1496012274417.757,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.033452673976281044,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.24916666666666662,0.24916666666666662,4942.81117309178,7.52201257861635,3.761006289308175,0.0,0.0,0.0,0.0,59.94719176549563,19.26874021033788,59.94719176549563,6.4229134034459605,11.048498845265586,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,991.2792792792791,1077.4774774774774,1206.7747747747746,43.09909909909909,34.25553815171178,34.25553815171178,68.51107630342356,0.0,69.07523970671177,0.0,2348.5581500282,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,0.0,5211.506382978721,2192.354441709554,0.0,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,8769.417766838216,4384.708883419108,4384.708883419108,4384.708883419108,151314.77992277988,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3403211.2686503585,0.0,0.0,0.0,2421036.478764478,2421036.478764478,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,215517211.037816,215517211.037816,215517211.037816,0.0,5160065724.691876,2011493969.6862826,5890803768.36697,0.0,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,20065550335.999996,54938833005.5187,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,18390802008.5603,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-02,0.5,0.5,1.0,1192641.3162899974,1501329316552.9863,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.49833333333333324,8232.83783565611,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,53.52427836204967,17.127769075855895,12.845826806891921,2.140971134481987,11.048498845265586,69.41453323555486,110.48498845265586,88.38799076212469,0.0,47.31753554502369,0.0,1034.3783783783783,1034.3783783783783,991.2792792792791,43.09909909909909,17.12776907585589,0.0,34.25553815171178,0.0,69.07523970671177,0.0,2141.332430908065,828.9028764805412,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,5211.506382978721,5211.506382978721,2740.4430521369427,0.0,548.0886104273885,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,13154.126650257323,0.0,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3473366.6107850643,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,251436746.21078533,179597675.86484668,143678140.69187734,0.0,5231904795.037815,3376436306.2591176,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,13793101506.420223,0.0,0.0,21182601591.81855,0.0,0.0,21182601591.81855,389518929745.28894,389518929745.28894,389518929745.28894
2024-03,0.5,0.5,1.0,1122485.9741552917,1496012274417.757,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.016726336988140522,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.0,0.24916666666666662,7136.162281468,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,70.65204743790557,19.26874021033788,8.563884537927947,2.140971134481987,0.0,53.64202138721363,88.38799076212469,88.38799076212469,0.0,31.545023696682456,0.0,1034.3783783783783,1034.3783783783783,948.1801801801801,43.09909909909909,34.25553815171178,17.12776907585589,68.51107630342356,0.0,69.07523970671177,0.0,2555.7838691483353,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,2740.4430521369427,0.0,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,13154.126650257323,4384.708883419108,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,0.0,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3543521.95291977,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489941.896621167,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,457334480.5925925,457334480.5925925,0.0,0.0,215517211.037816,143678140.69187734,215517211.037816,0.0,5160065724.691876,2873562813.837547,5890803768.36697,0.0,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,13793101506.420223,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-04,0.5,0.5,1.0,841864.6056164687,1280380821938.4204,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,0.0,0.0,0.0,0.0,0.0,0.24916666666666662,4942.81117309178,3.761006289308175,0.0,0.0,0.0,0.0,0.0,89.92078764824345,17.127769075855895,6.4229134034459605,2.140971134481987,0.0,26.821010693606816,88.38799076212469,88.38799076212469,0.0,15.772511848341228,0.0,689.5855855855855,689.5855855855855,775.7837837837836,43.09909909909909,17.12776907585589,34.25553815171178,68.51107630342356,0.0,69.07523970671177,0.0,2417.633389734912,552.6019176536942,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1644.2658312821654,274.04430521369426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8769.417766838216,2192.354441709554,0.0,0.0,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,148168.34782608692,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,6034713.773818954,0.0,0.0,0.0,2421036.478764478,2421036.478764478,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,561242.7370776458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,457334480.5925925,457334480.5925925,0.0,0.0,107758605.518908,107758605.518908,143678140.69187734,0.0,5088226654.345938,1077586055.18908,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,4597700502.140075,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-05,0.5,0.5,1.0,1052330.632020586,1443610458492.245,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.573288326674,0.0,0.0,0.0,0.0,0.24916666666666662,8232.83783565611,3.761006289308175,3.761006289308175,0.0,0.0,0.0,0.0,77.07496084135153,19.26874021033788,6.4229134034459605,2.140971134481987,0.0,53.64202138721363,110.48498845265586,110.48498845265586,0.0,31.545023696682456,0.0,905.0810810810809,905.0810810810809,991.2792792792791,43.09909909909909,34.25553815171178,0.0,34.25553815171178,0.0,69.07523970671177,0.0,3039.310547095318,1312.4295544275237,2834.962962962962,2834.962962962962,2834.962962962962,2834.962962962962,0.0,5211.506382978721,2192.354441709554,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,13154.126650257323,0.0,2192.354441709554,2192.354441709554,0.0,0.0,151314.77992277988,14085724.73547833,0.0,0.0,0.0,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,6034713.773818954,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,251436746.21078533,179597675.86484668,143678140.69187734,0.0,5088226654.345938,2298850251.0700374,5890803768.36697,5890803768.36697,0.0,5890803768.36697,0.0,302947681.4116536,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,9195401004.28015,4597700502.140075,0.0,21182601591.81855,21182601591.81855,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-06,0.5,0.5,1.0,841864.6056164687,1285100412950.5388,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.24916666666666662,7136.162281468,7.52201257861635,3.761006289308175,0.0,0.0,0.0,0.0,57.806220631013645,12.845826806891921,6.4229134034459605,2.140971134481987,0.0,26.821010693606816,88.38799076212469,88.38799076212469,0.0,15.772511848341228,0.0,689.5855855855855,689.5855855855855,818.8828828828828,43.09909909909909,34.25553815171178,0.0,34.25553815171178,0.0,69.07523970671177,0.0,1795.956232374506,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1644.2658312821654,274.04430521369426,0.0,0.0,0.0,10227.173277661794,0.0,0.0,0.0,0.0,13154.126650257323,4384.708883419108,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,0.0,298594.49904761894,298594.49904761894,0.0,298594.49904761894,3333055.926515653,0.0,0.0,0.0,2421036.478764478,0.0,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224824093.40056017,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,179597675.86484668,143678140.69187734,143678140.69187734,0.0,5088226654.345938,1508620477.264712,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,57879221250.88449,57879221250.88449,4597700502.140075,9195401004.28015,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
2024-07,0.5,0.5,1.0,912019.9477511744,1433582269659.413,0.396551724137931,0.0,5211.902934702859,0.0,0.0,0.033452673976281044,0.0,0.0,0.0,0.0,0.0,0.5516605166051659,0.0,5211.640193674626,0.0,0.0,0.0,0.0,0.49833333333333324,6588.073671040612,7.52201257861635,3.761006289308175,0.0,0.0,0.0,0.0,77.07496084135153,10.704855672409934,4.281942268963974,1.0704855672409934,0.0,37.8695095388724,88.38799076212469,88.38799076212469,0.0,15.772511848341228,0.0,818.8828828828828,818.8828828828828,818.8828828828828,43.09909909909909,0.0,0.0,68.51107630342356,0.0,34.537619853355885,0.0,1657.8057529610824,759.8276367738295,2834.962962962962,2834.962962962962,2834.962962962962,0.0,0.0,5211.506382978721,1644.2658312821654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13154.126650257323,2192.354441709554,0.0,0.0,0.0,0.0,0.0,14085724.73547833,0.0,0.0,0.0,148168.34782608692,298594.49904761894,298594.49904761894,298594.49904761894,0.0,3262900.584380947,0.0,0.0,0.0,2421036.478764478,2421036.478764478,0.0,0.0,0.0,13934409.95555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457334480.5925925,0.0,0.0,457334480.5925925,0.0,0.0,215517211.037816,107758605.518908,143678140.69187734,0.0,5088226654.345938,1724137688.302528,5890803768.36697,0.0,0.0,5890803768.36697,0.0,0.0,0.0,0.0,0.0,5016387583.999999,27469416502.75935,27469416502.75935,416988346248.0483,27469416502.75935,57879221250.88449,57879221250.88449,0.0,57879221250.88449,4597700502.140075,4597700502.140075,0.0,0.0,21182601591.81855,0.0,0.0,0.0,389518929745.28894,389518929745.28894,389518929745.28894
