Month,disease,failure,dropout,dropout(2),Email,returnee,exile,civil war,violence,conflict,fight,killing,battle,massacre,massacre(2),injury,butchery,explosion,car bomb,corpse,abduction,ambush,suicide,suicide bomber,suicide bomber(2),rape,persecution,assassination,terror,militia,military base,attack,assault,gang,gang(2),crime,theft,clash,fighter,mortar,rocket,siege,siege(2),blockade,shelling,inadequate,adequate,availability,lack,shelling(2),shells,shells(2),force,bomb,warring,gun,soldiers,rebel,unrest,troubled,insurgent,dead,revolutionary,killed,crisis,victim,arrest,detention,detainee,prisoner,detention centre,indiscriminate,checkpoint,operation,torture,elements,execute,withdrawal,feud,weapons,kidnapping,body,ransom,ammunition,resource,shortage,education,health,martyr,martyred,roadside bomb,injured,rounds,patrol,target,scared,stressed,stressed(2),hiding,scare,cry,cry(2),violent,infection,virus,contaminated,death,protection,neglect,employment,health care,necessary care,scattered,homeless,IDPs,IDPs(2),flee,displacement,refugee,displace,displace(2),migration,evacuate,release,eviction,relocation,expel,expel(2),deport,move,run away from,returnee(2),food scarcity,food shortage,nutrition
2017-08,0.5,0.5,0.0,0.0,16604794763.667034,0.0,0.0,0.5080645161290323,0.0,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.10283615588655379,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,30.417017066534754,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,34.15341176470589,0.0,127.65174375463768,19.94558496166214,0.0,15.95646796932971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.3831313381165,191.47761563195655,0.0,1276.517437546377,0.0,765.9104625278262,0.0,0.0,0.0,3422.8128497409334,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,8169.711600296813,20424.279000742034,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,515089.964912281,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,3082652.8851622334,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,23319560138.28199,0.0,0.0,0.0,0.0,579872359.2777932
2017-09,0.5,0.5,0.0,0.0,17730360605.90068,0.0,0.0,0.0,0.0,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,30.91565669057631,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,26.56376470588236,3.7948235294117656,123.66262676230525,31.91293593865942,0.0,23.934701953994566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,3127.467721988624,319.1293593865943,0.0,1531.8209250556524,255.3034875092754,382.9552312639131,0.0,0.0,0.0,4278.516062176167,0.0,10426.181818181823,10426.181818181823,2922174.413223142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36763.70220133566,12254.56740044522,16339.423200593626,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1030179.929824562,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,21578570.196135633,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,0.0,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8364624832.209845,0.0,0.0,0.0,0.0,0.0
2017-10,0.5,0.5,0.0,0.0,19087938020.72248,0.0,0.0,0.0,0.0,0.696132596685083,0.696132596685083,0.0,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,24.93198120207767,0.0,0.0,0.0,19.29186602870814,0.0,38.58373205741628,0.0,15.179294117647062,15.179294117647062,26.56376470588236,3.7948235294117656,103.71704180064312,19.94558496166214,0.0,19.94558496166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.860746970073,191.47761563195655,0.0,1148.8656937917394,0.0,255.3034875092754,0.0,0.0,0.0,4278.516062176167,0.0,0.0,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49018.26960178088,0.0,16339.423200593626,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1030179.929824562,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,9247958.6554867,0.0,21578570.196135633,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8618098311.97378,0.0,0.0,0.0,0.0,1159744718.5555863
2017-11,0.5,0.5,0.0,0.0,22708007163.091057,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,20.444224585703687,0.0,0.0,0.0,19.29186602870814,0.0,38.58373205741628,0.0,11.384470588235297,11.384470588235297,22.768941176470594,0.0,83.77145683898098,27.923818946326993,0.0,23.934701953994566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.686618847392,127.6517437546377,0.0,1659.47266881029,0.0,382.9552312639131,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49018.26960178088,0.0,24509.13480089044,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,9247958.6554867,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,7604204392.91804,0.0,0.0,0.0,0.0,1159744718.5555863
2017-12,0.5,0.5,0.0,0.0,17695036458.269638,0.0,0.0,0.0,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,23.934701953994562,0.0,0.0,0.0,19.29186602870814,0.0,38.58373205741628,0.0,18.97411764705883,15.179294117647062,18.97411764705883,3.7948235294117656,107.70615879297554,23.934701953994566,0.0,23.934701953994566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.686618847392,127.6517437546377,0.0,1531.8209250556524,0.0,510.6069750185508,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,8169.711600296813,16339.423200593626,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,9786709.33333334,515089.964912281,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,9696923.009174317,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,18495917.3109734,13443111.07154214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8364624832.209845,0.0,0.0,0.0,0.0,579872359.2777932
2018-01,0.5,0.5,0.0,0.0,19676247877.636627,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,22.937422705911455,0.0,0.0,0.0,19.29186602870814,0.0,38.58373205741628,0.0,15.179294117647062,15.179294117647062,22.768941176470594,3.7948235294117656,95.73880781597826,15.95646796932971,0.0,19.94558496166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.8159782339862,127.6517437546377,0.0,1659.47266881029,0.0,382.9552312639131,0.0,0.0,0.0,3422.8128497409334,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36763.70220133566,8169.711600296813,12254.56740044522,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,2060359.859649124,515089.964912281,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,13861830.924590172,3082652.8851622334,6165305.770324467,0.0,15413264.425811168,13443111.07154214,0.0,0.0,76522324.56108601,0.0,0.0,0.0,8365784.678703938,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8364624832.209845,0.0,0.0,0.0,0.0,1159744718.5555863
2018-02,0.5,0.5,0.0,0.0,19096375518.358833,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.10283615588655379,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,22.937422705911455,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,19.29186602870814,15.179294117647062,15.179294117647062,26.56376470588236,3.7948235294117656,91.74969082364584,19.94558496166214,0.0,31.91293593865942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.860746970073,127.6517437546377,0.0,1531.8209250556524,0.0,255.3034875092754,0.0,427.8516062176167,0.0,4278.516062176167,0.0,10426.181818181823,10426.181818181823,0.0,17644.3076923077,0.0,0.0,0.0,0.0,0.0,0.0,36763.70220133566,0.0,20424.279000742034,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,6165305.770324467,0.0,24661223.081297867,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8871571791.737713,0.0,0.0,0.0,0.0,1159744718.5555863
2018-03,0.5,0.5,0.0,0.0,20187024992.51699,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.10283615588655379,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,23.934701953994562,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,7.589647058823531,26.56376470588236,3.7948235294117656,91.74969082364584,23.934701953994566,0.0,19.94558496166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.990106356667,191.47761563195655,0.0,1531.8209250556524,0.0,255.3034875092754,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,4084.8558001484066,20424.279000742034,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,9696923.009174317,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,24661223.081297867,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,9631992231.029518,0.0,0.0,0.0,0.0,1159744718.5555863
2018-04,0.5,0.5,0.0,0.0,21029323851.14219,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,23.934701953994562,0.0,0.0,0.0,19.29186602870814,0.0,38.58373205741628,19.29186602870814,11.384470588235297,15.179294117647062,22.768941176470594,3.7948235294117656,71.8041058619837,19.94558496166214,0.0,19.94558496166214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.990106356667,191.47761563195655,0.0,1404.1691813010148,0.0,255.3034875092754,0.0,0.0,0.0,4278.516062176167,0.0,10426.181818181823,10426.181818181823,2922174.413223142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,0.0,16339.423200593626,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,9247958.6554867,0.0,21578570.196135633,13443111.07154214,0.0,0.0,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,324439975.59712255,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8871571791.737713,0.0,0.0,0.0,0.0,1159744718.5555863
2018-05,0.5,0.5,0.0,0.0,20178587494.98348,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.30850846765966133,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,18.449666089537473,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,26.56376470588236,0.0,75.79322285431613,15.95646796932971,0.0,35.90205293099185,69.96963123644254,0.0,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,2680.686618847392,191.47761563195655,0.0,1531.8209250556524,0.0,255.3034875092754,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55145.55330200349,8169.711600296813,20424.279000742034,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,7211259.508771935,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,9696923.009174317,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,9247958.6554867,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,7857677872.681974,0.0,0.0,0.0,0.0,1159744718.5555863
2018-06,0.5,0.5,0.0,0.0,17730360178.049072,0.0,0.0,0.5080645161290323,0.5080645161290323,0.0,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.30850846765966133,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,22.937422705911455,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,15.179294117647062,15.179294117647062,26.56376470588236,0.0,87.76057383131341,15.95646796932971,0.0,31.91293593865942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.3383626020295,127.6517437546377,0.0,1276.517437546377,0.0,255.3034875092754,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36763.70220133566,8169.711600296813,12254.56740044522,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,515089.964912281,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,648879951.1942451,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,7604204392.91804,0.0,0.0,0.0,0.0,579872359.2777932
2018-07,0.5,0.5,0.0,0.0,17983834495.195286,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,21.94014345782835,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,15.179294117647062,18.97411764705883,3.7948235294117656,67.81498886965127,15.95646796932971,0.0,23.934701953994566,0.0,69.96963123644254,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,0.0,2680.686618847392,127.6517437546377,0.0,1276.517437546377,0.0,255.3034875092754,0.0,0.0,0.0,3422.8128497409334,0.0,10426.181818181823,10426.181818181823,2922174.413223142,17644.3076923077,0.0,0.0,0.0,0.0,0.0,0.0,49018.26960178088,0.0,16339.423200593626,0.0,0.0,0.0,0.0,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,4120719.719298248,1030179.929824562,0.0,0.0,0.0,65357.69280237451,0.0,2911748.23140496,2911748.23140496,9696923.009174317,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,9247958.6554867,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8618098311.97378,0.0,0.0,0.0,0.0,1159744718.5555863
2018-08,0.5,0.5,0.0,0.0,21629285618.907135,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,21.94014345782835,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,15.179294117647062,15.179294117647062,22.768941176470594,3.7948235294117656,71.8041058619837,19.94558496166214,0.0,27.923818946326993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.1642344793486,127.6517437546377,0.0,1404.1691813010148,0.0,255.3034875092754,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49018.26960178088,4084.8558001484066,12254.56740044522,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,6165305.770324467,0.0,21578570.196135633,13443111.07154214,0.0,76522324.56108601,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8618098311.97378,0.0,0.0,0.0,0.0,1159744718.5555863
2018-09,0.5,0.5,0.0,0.0,21629285618.907135,0.0,0.0,0.0,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.30850846765966133,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,18.94830571357903,0.0,0.0,0.4986396240415534,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,22.768941176470594,3.7948235294117656,51.85852090032156,19.94558496166214,0.0,27.923818946326993,0.0,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,0.0,2872.1642344793486,127.6517437546377,0.0,2170.079643828841,0.0,255.3034875092754,0.0,0.0,0.0,2994.9612435233166,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55145.55330200349,8169.711600296813,16339.423200593626,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,65357.69280237451,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,6165305.770324467,0.0,15413264.425811168,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8364624832.209845,0.0,0.0,0.0,0.0,1159744718.5555863
2018-10,0.5,0.5,0.0,0.0,20178587494.98348,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.30850846765966133,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,17.95102646549592,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,19.29186602870814,11.384470588235297,11.384470588235297,18.97411764705883,3.7948235294117656,63.82587187731884,15.95646796932971,0.0,27.923818946326993,69.96963123644254,69.96963123644254,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,0.0,2808.3383626020295,127.6517437546377,0.0,1659.47266881029,0.0,255.3034875092754,0.0,0.0,0.0,3850.66445595855,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,4084.8558001484066,20424.279000742034,0.0,65666.29025844934,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,6165305.770324467,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,904312334.8749157,0.0,0.0,0.0,0.0,8618098311.97378,0.0,0.0,0.0,0.0,1159744718.5555863
2018-11,0.5,0.5,0.0,0.0,21028808757.046677,0.0,0.0,0.0,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,17.95102646549592,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,22.768941176470594,3.7948235294117656,63.82587187731884,15.95646796932971,0.0,27.923818946326993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,2999.8159782339862,127.6517437546377,0.0,1531.8209250556524,0.0,382.9552312639131,0.0,0.0,0.0,3422.8128497409334,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61272.8370022261,8169.711600296813,16339.423200593626,0.0,0.0,0.0,0.0,203889.7777777779,815559.1111111116,0.0,0.0,257544.9824561405,0.0,1545269.8947368432,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,1297759902.3884902,0.0,0.0,0.0,0.0,0.0,8871571791.737713,0.0,0.0,0.0,0.0,579872359.2777932
2018-12,0.5,0.5,0.0,0.0,15955914812.472788,0.0,0.0,0.0,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.10283615588655379,0.20567231177310757,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,17.95102646549592,0.0,0.0,0.0,19.29186602870814,0.0,19.29186602870814,0.0,11.384470588235297,11.384470588235297,18.97411764705883,3.7948235294117656,67.81498886965127,15.95646796932971,0.0,23.934701953994566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.3383626020295,191.47761563195655,0.0,1531.8209250556524,0.0,255.3034875092754,0.0,0.0,0.0,3422.8128497409334,0.0,10426.181818181823,10426.181818181823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42890.98590155827,0.0,16339.423200593626,0.0,0.0,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,6696169.543859653,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,3082652.8851622334,6165305.770324467,0.0,15413264.425811168,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,8871571791.737713,0.0,0.0,0.0,0.0,1159744718.5555863
2019-01,0.5,0.5,0.0,0.0,17721922680.515556,0.0,0.0,0.5080645161290323,0.5080645161290323,0.696132596685083,0.696132596685083,0.696132596685083,0.696132596685083,0.0,0.0,0.30850846765966133,0.0,0.0,0.0,0.0,0.0,0.0,4.917073170731708,0.0,0.0,19.945584961662135,0.0,0.0,0.9972792480831068,19.29186602870814,0.0,19.29186602870814,19.29186602870814,15.179294117647062,15.179294117647062,18.97411764705883,3.7948235294117656,59.83675488498641,15.95646796932971,0.0,27.923818946326993,69.96963123644254,69.96963123644254,0.0,0.0,0.0,0.0,0.0,405.73584905660397,0.0,0.0,0.0,2808.3383626020295,255.3034875092754,0.0,1531.8209250556524,0.0,127.6517437546377,0.0,0.0,0.0,2994.9612435233166,0.0,10426.181818181823,10426.181818181823,2922174.413223142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36763.70220133566,0.0,12254.56740044522,0.0,65666.29025844934,0.0,65666.29025844934,0.0,815559.1111111116,0.0,0.0,257544.9824561405,0.0,2060359.859649124,1030179.929824562,0.0,0.0,0.0,0.0,0.0,2911748.23140496,2911748.23140496,0.0,0.0,0.0,0.0,0.0,13861830.924590172,13861830.924590172,0.0,6165305.770324467,6165305.770324467,0.0,18495917.3109734,13443111.07154214,0.0,76522324.56108601,76522324.56108601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357913941.33333355,0.0,0.0,324439975.59712255,0.0,648879951.1942451,0.0,0.0,0.0,0.0,0.0,9125045271.501648,0.0,0.0,0.0,0.0,1159744718.5555863
