Month,Christmas,Mawlid,Ashoura,Hijra,Email,Arba'een,Arba'een(2),Nowruz,Easter,welfare,retirement,pension,charity,Ashura,Arbaeen,Arbaeen(2),allowance,zaka,zaka(2),Ramadan,Eid al-Fitr,Eid al-Adha
2019-04,7.4178743961352644,0.0,0,0.6549591887212466,30.213133145532716,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-05,7.4178743961352644,0.0,0,0.6328221617610685,29.06200774360346,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.671497584541058,0.0,0.0
2019-06,7.4178743961352644,0.0,0,0.6549591887212466,26.046609529386373,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.08854810784071233,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-07,7.4178743961352644,0.0,0,0.6549591887212466,29.06200774360346,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.35419243136284934,0.0,0.0,6.9178743961352644,0.0,0.0
2019-08,7.4178743961352644,0.0,0,0.6328221617610685,29.925351795050403,0.0,0.0,0.0,0.0,0.3565737051792829,0.0,0.0,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-09,7.4178743961352644,0.0,0,0.6549591887212466,30.213133145532716,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.35419243136284934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10,7.4178743961352644,0.0,0,0.6328221617610685,31.076477196979667,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-11,7.4178743961352644,0.0,0,0.6549591887212466,29.925351795050403,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2019-12,14.835748792270529,0.0,0,0.6549591887212466,25.47104682842174,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.0,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-01,7.4178743961352644,0.0,0,0.6549591887212466,26.046609529386373,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.35419243136284934,0.0,0.0,6.9178743961352644,0.0,0.0
2020-02,7.4178743961352644,0.0,0,0.6549591887212466,30.500914496015035,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-03,7.4178743961352644,0.0,0,0.6328221617610685,30.78869584649735,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.0,0.0,0.0,6.9178743961352644,0.0,0.0
2020-04,7.4178743961352644,0.0,0,0.6106851348008904,31.36425854746198,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.0,0.3565737051792829,0.17709621568142467,0.0,0.0,0.0,0.0,0.0,0.0,41.50724637681159,0.0,0.0
2020-05,7.4178743961352644,0.0,0,0.6106851348008904,30.213133145532716,0.0,0.0,0.022137026960178083,0.3565737051792829,0.3565737051792829,0.0,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.0,0.0,0.0,13.835748792270529,0.0,0.0
2020-06,7.4178743961352644,0.0,0,0.6328221617610685,32.51538394939124,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-07,7.4178743961352644,0.0,0,0.6328221617610685,34.09187541119675,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.08854810784071233,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-08,7.4178743961352644,0.0,0,0.6770962156814246,31.36425854746198,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.35419243136284934,0.0,0.0,0.17709621568142467,0.17709621568142467,0.0,6.9178743961352644,0.0,0.0
2020-09,7.4178743961352644,0.0,0,0.6549591887212466,31.6520398979443,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-10,7.4178743961352644,0.0,0,0.6328221617610685,29.349789094085775,0.0,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
2020-11,7.4178743961352644,0.0,0,0.6549591887212466,27.197734931315633,0.0,0.0,0.0,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.3565737051792829,0.08854810784071233,0.0,0.0,0.0,0.17709621568142467,0.0,0.0,6.9178743961352644,0.0,0.0
