Month,Syriacs,Assyrian,Circassian,Baha'i,Email,ethnic,ethnic(2),sunni,shia,Email_file1,temple,procession,funeral,funeral(2),Email_file2,church,men,women,young men,Email_file3,church_file4,men_file4,women_file4,young men_file4,Email_file4,sectarian,discrimination,marginalisation,threat,Email_file5,threats,harassment,identity,priest,Email_file6,priest_file7,priest(2),priest(3),persecution,Email_file7,civilian,civilian(2),sheikh,ayatollah,Email_file8,imam,tribe,clan,clan(2),Email_file9,teacher,lawyer,businessman,professor,Email_file10,officer,officers,judge,judge(2),Email_file11,shias,alawi,alawi(2),shiite,Email_file12,minister,employee,employee(2),worker,Email_file13,doctor,nurse,nurse(2),engineer,Email_file14,director,journalist,human rights,children,Email_file15,children_file16,child,security guard,security guard(2),Email_file16,factory,guard,racism,Email_file17,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file18,Christian_file19,Yezidi,Turkmen,Shabak,Email_file19,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file20,Roma,Roma(2),Marsh Arabs,Jews,Email_file21,Sabeans,Gypsy,Black Iraqis,religion,Email_file22,sect,minorit,shrine,mosque,Email_file23
2010-02,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,82,0.0,0,0.0,0,82,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-03,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,62,0.0,0,0.0,0,62,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-04,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,100,0.0,0,0.0,0,100,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,54.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,100,0.0,0.0,0
2010-05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,70,0.0,0,0.0,0,70,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,54,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,4.0,0.0,100,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-06,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,79,0.0,0,0.0,0,79,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-07,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,88,0.0,0,0.0,0,88,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-08,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,65,0.0,0,0.0,0,65,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-09,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,59,0.0,0,0.0,0,59,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,88,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,57,0.0,0,0.0,0,57,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,76,0.0,0,0.0,0,76,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,52,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2010-12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,80,0.0,0,0.0,0,80,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0
2011-01,0,0,0,0,81,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,81,0.0,0,49,0.0,18,0.0,0,49,0.0,18,0,0.0,0,0.0,81,0.0,0.0,0,0.0,81,0.0,0.0,0.0,0.0,81,0.0,0.0,0,0.0,81,0,0.0,0,0,81,15,0.0,0.0,0,23,70,0.0,0,0,81,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,17,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,35,0,0.0,0.0,18,0,0,0,0,41,0.0,0,0,0.0,3,0,0.0,0.0,0.0,47,0,0,0,0.0,81,0.0,0.0,0,0,81,0.0,0,0.0,0.0,21
2011-02,0,0,0,0,80,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,80,0.0,14,50,0.0,18,0.0,14,50,0.0,18,0,0.0,0,0.0,80,0.0,0.0,0,0.0,80,0.0,0.0,0.0,0.0,80,0.0,0.0,0,0.0,80,0,0.0,0,0,80,15,0.0,0.0,0,23,0,0.0,0,0,80,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,17,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,35,0,0.0,0.0,17,0,0,0,0,41,0.0,0,0,0.0,3,0,0.0,0.0,0.0,47,0,0,0,0.0,80,0.0,0.0,0,0,80,0.0,0,0.0,0.0,21
2011-03,0,0,0,0,76,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,76,0.0,14,47,0.0,17,0.0,14,47,0.0,17,0,0.0,0,0.0,76,0.0,0.0,0,0.0,76,0.0,0.0,0.0,0.0,76,0.0,0.0,0,0.0,76,0,51.0,0,0,76,0,0.0,0.0,0,21,0,0.0,0,0,76,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,16,0.0,0.0,0.0,1.0,1.0,22,0,0.0,0.0,33,0,0.0,0.0,17,0,0,0,0,38,0.0,0,0,0.0,3,0,0.0,0.0,0.0,44,0,0,0,0.0,76,0.0,0.0,0,0,76,0.0,0,0.0,0.0,20
2011-04,0,0,0,0,96,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,96,0.0,13,50,0.0,21,0.0,13,50,0.0,21,0,0.0,0,0.0,96,0.0,0.0,0,0.0,96,0.0,0.0,0.0,0.0,96,0.0,0.0,0,0.0,96,0,0.0,0,0,96,14,0.0,0.0,0,27,48,0.0,0,0,96,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1.0,0,0,9,0,20,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,41,0,0.0,0.0,21,0,0,0,0,48,0.0,0,0,0.0,4,0,0.0,0.0,0.0,56,0,0,0,0.0,96,0.0,0.0,0,0,96,0.0,0,0.0,0.0,25
2011-05,0,0,0,0,76,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,76,0.0,11,38,0.0,17,0.0,11,38,0.0,17,0,0.0,0,0.0,76,0.0,0.0,0,0.0,76,0.0,0.0,0.0,0.0,76,0.0,0.0,0,0.0,76,0,0.0,0,0,76,14,0.0,0.0,0,22,0,0.0,0,0,76,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,16,0.0,0.0,0.0,1.0,1.0,14,16,0.0,0.0,33,9,0.0,0.0,17,0,0,0,0,39,0.0,0,0,0.0,3,0,0.0,0.0,0.0,44,0,0,0,0.0,76,0.0,0.0,0,0,76,0.0,0,0.0,0.0,20
2011-06,0,0,0,0,100,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,100,0.0,23,39,0.0,22,0.0,23,39,0.0,22,0,0.0,0,0.0,100,0.0,0.0,0,0.0,100,0.0,0.0,0.0,30.0,100,0.0,0.0,0,0.0,100,0,0.0,0,0,100,0,0.0,0.0,0,28,36,0.0,0,0,100,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,2.0,6,0,0,0,21,0.0,0.0,0.0,0.0,2.0,0,16,0.0,0.0,43,8,0.0,0.0,22,0,0,0,0,51,0.0,0,0,0.0,4,0,0.0,0.0,0.0,58,0,0,0,0.0,100,0.0,0.0,0,0,100,0.0,0,0.0,0.0,26
2011-07,0,0,0,0,64,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,64,0.0,25,34,0.0,14,0.0,25,34,0.0,14,0,0.0,0,0.0,64,0.0,0.0,0,0.0,64,0.0,0.0,0.0,0.0,64,0.0,0.0,0,0.0,64,0,0.0,0,0,64,17,0.0,0.0,0,18,0,0.0,0,0,64,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,14,0.0,0.0,0.0,0.0,1.0,0,13,0.0,0.0,28,7,0.0,0.0,14,0,0,0,0,32,0.0,0,0,0.0,2,0,0.0,0.0,0.0,37,0,0,0,0.0,64,0.0,0.0,0,0,64,0.0,0,0.0,0.0,17
2011-08,0,0,0,0,58,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,58,0.0,19,32,0.0,13,0.0,19,32,0.0,13,0,0.0,0,0.0,58,0.0,0.0,0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0,0.0,58,0,0.0,0,0,58,25,0.0,9.0,0,16,0,0.0,0,0,58,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,12,0.0,0.0,0.0,0.0,1.0,0,20,0.0,0.0,25,0,0.0,0.0,13,0,0,0,0,29,0.0,0,0,0.0,2,0,0.0,0.0,0.0,34,0,0,0,0.0,58,0.0,0.0,0,0,58,0.0,0,0.0,0.0,15
2011-09,0,0,0,0,61,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,61,0.0,21,43,0.0,13,0.0,21,43,0.0,13,0,0.0,0,0.0,61,0.0,0.0,0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0,0.0,61,0,0.0,0,0,61,17,0.0,0.0,0,17,0,0.0,0,0,61,0.0,0.0,0.0,0,4,0.0,0.0,0.5,0.0,1.0,8,0,0,0,13,0.0,0.0,0.0,1.0,1.0,19,25,0.0,0.0,26,6,0.0,0.0,13,0,0,0,0,31,0.0,0,0,0.0,2,0,0.0,0.0,0.0,36,0,0,0,0.0,61,0.0,0.0,0,0,61,0.0,0,0.0,0.0,16
2011-10,0,0,0,0,74,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,74,0.0,13,36,0.0,16,0.0,13,36,0.0,16,0,0.0,0,0.0,74,0.0,0.0,0,0.0,74,0.0,0.0,0.0,0.0,74,0.0,0.0,0,0.0,74,0,0.0,0,0,74,15,0.0,0.0,0,21,24,0.0,0,0,74,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,16,0.0,0.0,0.0,1.0,1.0,13,18,0.0,0.0,32,9,6.0,0.0,16,0,0,0,0,37,0.0,0,0,0.0,3,0,0.0,0.0,0.0,43,0,0,0,0.0,74,0.0,0.0,0,0,74,0.0,0,0.0,0.0,19
2011-11,0,0,0,0,60,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,60,0.0,11,31,0.0,13,0.0,11,31,0.0,13,0,0.0,0,0.0,60,0.0,0.0,0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0,0.0,60,0,0.0,0,0,60,9,0.0,0.0,0,17,43,0.0,0,0,60,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,13,0.0,0.0,0.0,1.0,1.0,13,12,0.0,0.0,26,10,0.0,0.0,13,0,0,0,0,30,0.0,0,0,0.0,2,0,0.0,0.0,0.0,35,0,0,0,0.0,60,0.0,0.0,0,0,60,0.0,0,0.0,0.0,16
2011-12,0,0,0,0,31,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,31,0.0,12,36,0.0,7,0.0,12,36,0.0,7,0,0.0,0,0.0,31,0.0,0.0,0,0.0,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0,0.0,31,0,0.0,0,0,31,15,0.0,0.0,0,9,23,0.0,0,0,31,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.5,4,0,0,5,7,0.0,0.0,0.0,1.0,1.0,16,17,0.0,0.0,14,7,0.0,0.0,7,0,0,0,0,16,0.0,0,0,0.0,1,0,0.0,0.0,0.0,18,0,0,0,0.0,31,0.0,0.0,0,22,31,0.0,0,0.0,0.0,8
2012-01,0,0,0,0,74,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,74,0.0,11,32,0.0,16,0.0,11,32,0.0,16,0,0.0,0,0.0,74,0.0,0.0,0,0.0,74,0.0,0.0,0.0,0.0,74,0.0,0.0,0,0.0,74,0,0.0,0,0,74,21,0.0,0.0,0,21,31,0.0,0,0,74,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,9,0,0,0,15,0.0,0.0,0.0,1.0,1.0,12,14,0.0,0.0,32,5,0.0,5.0,16,0,0,0,0,37,0.0,0,0,0.0,3,0,0.0,0.0,0.0,43,0,0,0,0.0,74,0.0,0.0,0,0,74,0.0,0,0.0,0.0,19
2012-02,0,0,0,0,82,0.0,0.0,0.0,0.0,1.0,32,0.0,0.0,0.0,82,0.0,18,37,0.0,18,0.0,18,37,0.0,18,0,0.0,0,0.0,82,0.0,0.0,0,0.0,82,0.0,0.0,0.0,0.0,82,0.0,0.0,0,0.0,82,0,0.0,0,0,82,10,0.0,0.0,0,23,0,0.0,0,0,82,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,7,0,0,0,17,0.0,0.0,0.0,1.0,2.0,14,16,0.0,0.0,35,6,0.0,0.0,18,0,0,0,0,41,0.0,0,0,0.0,3,0,0.0,0.0,0.0,48,0,0,0,0.0,82,0.0,0.0,0,0,82,0.0,0,0.0,0.0,21
2012-03,0,0,0,0,54,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,54,0.0,15,38,0.0,12,0.0,15,38,0.0,12,0,0.0,0,0.0,54,0.0,0.0,0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,26,0.0,54,0,0.0,21,0,54,15,0.0,0.0,0,15,0,0.0,0,0,54,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,7,0,0,0,11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,23,7,0.0,0.0,12,0,0,0,0,27,0.0,0,0,0.0,2,0,0.0,0.0,0.0,31,0,0,0,0.0,54,0.0,0.0,0,0,54,0.0,0,0.0,0.0,14
2012-04,0,0,0,0,51,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,51,0.0,11,30,0.0,11,0.0,11,30,0.0,11,0,0.0,0,0.0,51,0.0,0.0,0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0,0.0,51,0,0.0,0,0,51,26,0.0,0.0,0,14,0,0.0,0,0,51,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,10,0,0,0,11,0.0,0.0,0.0,0.5,1.0,11,14,0.0,0.0,22,8,0.0,0.0,11,0,0,0,0,26,0.0,0,0,0.0,2,0,0.0,0.0,0.0,30,0,0,0,0.0,51,0.0,0.0,0,0,51,0.0,0,0.0,0.0,13
2012-05,0,0,0,0,53,0.0,0.0,0.0,0.0,1.0,14,0.0,0.0,0.0,53,0.0,11,33,0.0,12,0.0,11,33,0.0,12,0,0.0,0,0.0,53,0.0,0.0,0,0.0,53,0.0,0.0,0.0,0.0,53,0.0,0.0,14,0.0,53,0,0.0,0,0,53,22,4.0,0.0,0,15,20,0.0,0,0,53,0.0,0.0,0.0,0,4,0.0,0.0,0.5,0.0,1.0,4,0,3,3,11,0.0,0.0,0.0,0.5,1.0,10,7,0.0,0.0,23,6,0.0,0.0,12,0,0,0,0,27,0.0,0,0,0.0,2,0,0.0,0.0,0.0,31,0,0,0,0.0,53,0.0,0.0,0,0,53,0.0,0,0.0,0.0,14
2012-06,0,0,0,0,89,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,89,0.0,8,37,0.0,20,0.0,8,37,0.0,20,0,0.0,0,0.0,89,0.0,0.0,0,0.0,89,0.0,0.0,0.0,0.0,89,0.0,0.0,0,0.0,89,0,0.0,0,0,89,15,0.0,0.0,0,25,25,0.0,0,0,89,0.0,0.0,0.0,0,6,0.0,0.0,0.5,0.0,1.0,7,0,0,6,19,0.0,0.0,0.0,1.0,2.0,12,14,0.0,0.0,38,0,0.0,0.0,19,0,0,0,0,45,0.0,0,0,0.0,3,0,0.0,0.0,0.0,52,0,0,0,0.0,89,0.0,0.0,0,0,89,0.0,0,0.0,0.0,23
2012-07,0,0,0,0,85,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,85,0.0,18,34,0.0,19,0.0,18,34,0.0,19,0,0.0,24,0.0,85,0.0,0.0,0,0.0,85,0.0,0.0,0.0,0.0,85,0.0,0.0,0,0.0,85,0,0.0,0,0,85,15,0.0,0.0,0,24,34,0.0,0,0,85,0.0,0.0,0.0,0,6,0.0,0.5,0.0,0.0,1.0,8,4,0,9,18,0.5,0.0,0.0,0.5,2.0,10,0,0.0,0.0,36,9,0.0,0.0,18,0,0,0,0,43,0.0,0,0,0.0,3,0,0.0,0.0,0.0,49,0,0,0,0.0,85,0.0,0.0,0,0,85,0.0,0,0.0,7.0,22
2012-08,0,0,0,0,54,0.0,0.0,0.0,0.0,1.0,23,0.0,0.0,0.0,54,0.0,23,39,0.0,12,0.0,23,39,0.0,12,0,0.0,0,0.0,54,0.0,0.0,0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,26,0.0,54,0,0.0,0,0,54,20,0.0,0.0,0,15,23,0.0,0,0,54,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,5,0,0,0,11,0.0,0.0,0.0,1.0,1.0,11,13,0.0,0.0,23,5,0.0,0.0,12,0,0,0,0,27,0.0,0,0,0.0,2,0,0.0,0.0,0.0,31,0,0,0,0.0,54,0.0,0.0,0,0,54,0.0,0,0.0,0.0,14
2012-09,0,0,0,0,75,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,75,0.0,12,35,0.0,17,0.0,12,35,0.0,17,0,0.0,0,0.0,75,0.0,0.0,20,0.0,75,0.0,0.0,0.0,0.0,75,0.0,0.0,0,0.0,75,0,0.0,0,0,75,15,0.0,0.0,0,21,24,0.0,0,0,75,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,6,0,0,4,16,0.0,0.0,0.0,1.0,1.0,13,11,0.0,0.0,32,6,0.0,0.0,16,0,0,0,0,38,0.0,0,0,0.0,3,0,0.0,0.0,0.0,44,0,0,0,0.0,75,0.0,0.0,0,0,75,0.0,0,0.0,0.0,20
2012-10,0,0,0,0,49,0.0,0.0,0.0,0.0,1.0,23,0.0,0.0,0.0,49,0.0,14,36,0.0,11,0.0,14,36,0.0,11,0,0.0,0,0.0,49,0.0,0.0,0,0.0,49,0.0,0.0,0.0,0.0,49,0.0,0.0,0,0.0,49,0,0.0,0,0,49,12,0.0,0.0,0,14,34,0.0,0,0,49,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,6,0,0,0,10,0.5,0.0,0.0,1.0,1.0,13,11,0.0,0.0,21,7,0.0,0.0,11,0,0,0,0,25,0.0,0,0,0.0,2,0,0.0,0.0,0.0,29,0,0,0,0.0,49,0.0,0.0,0,24,49,0.0,0,0.0,0.0,13
2012-11,0,0,0,0,53,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,53,0.0,14,33,0.0,12,0.0,14,33,0.0,12,0,0.0,0,0.0,53,0.0,0.0,0,0.0,53,0.0,0.0,0.0,0.0,53,0.0,0.0,0,0.0,53,0,0.0,0,0,53,16,0.0,0.0,0,15,0,0.0,0,0,53,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,5,0,0,0,11,0.5,0.0,0.0,0.0,1.0,0,15,0.0,0.0,23,6,0.0,0.0,12,0,0,11,0,27,0.0,0,0,0.0,2,0,0.0,0.0,0.0,31,0,0,0,0.0,53,0.0,0.0,0,0,53,0.0,0,0.0,0.0,14
2012-12,0,0,0,0,66,0.0,0.0,0.0,0.0,1.0,17,0.0,0.0,0.0,66,0.0,14,33,0.0,14,0.0,14,33,0.0,14,0,0.0,0,0.0,66,0.0,0.0,0,0.0,66,0.0,0.0,0.0,0.0,66,0.0,0.0,0,0.0,66,0,0.0,0,0,66,19,0.0,0.0,0,19,17,0.0,0,0,66,0.0,0.0,0.0,0,4,0.5,0.5,0.0,0.0,1.0,5,0,0,0,14,0.0,0.0,0.0,1.0,1.0,14,11,0.0,0.0,28,5,0.0,0.0,14,0,0,0,0,33,0.0,0,0,0.0,3,0,0.0,0.0,0.0,38,0,0,0,0.0,66,0.0,0.0,0,21,66,0.0,0,0.0,0.0,17
2013-01,0,0,0,0,68,0.0,0.0,0.0,0.0,1.0,24,0.0,0.0,0.0,68,0.0,13,32,0.0,15,0.0,13,32,0.0,15,0,0.0,0,0.0,68,0.0,0.0,0,0.0,68,0.0,0.0,0.0,0.0,68,0.0,0.0,0,0.0,68,0,0.0,0,0,68,15,0.0,0.0,0,19,0,0.0,0,18,68,0.0,0.0,0.0,0,4,0.5,0.0,0.0,0.0,1.0,0,0,0,0,14,0.0,0.0,0.0,0.5,1.0,10,11,0.0,0.0,29,6,0.0,0.0,15,0,0,0,0,34,0.0,0,0,0.0,3,0,0.0,0.0,0.0,39,0,0,0,0.0,68,0.0,0.0,0,18,68,0.0,0,0.0,0.0,18
2013-02,0,0,0,0,62,0.0,0.0,0.0,0.0,1.0,34,0.0,0.0,0.0,62,0.0,12,41,0.0,14,0.0,12,41,0.0,14,0,0.0,0,0.0,62,0.0,0.0,0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0,0.0,62,20,0.0,0,0,62,10,0.0,0.0,0,17,0,0.0,0,0,62,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0,0,0,0,13,0.0,0.0,0.0,0.5,1.0,11,13,0.0,0.0,27,6,0.0,0.0,13,0,0,0,0,31,0.0,0,0,0.0,2,0,0.0,0.0,0.0,36,0,0,0,0.0,62,0.0,0.0,0,0,62,0.0,0,0.0,0.0,16
