Month,shias,alawi,alawi(2),shiite,Email,church,men,women,young men,Email_file1,elderly,elderly(2),pilgrim,pilgrims,Email_file2,sectarian,discrimination,marginalisation,threat,Email_file3,threats,harassment,identity,priest,Email_file4,priest_file5,priest(2),priest(3),persecution,Email_file5,civilian,civilian(2),sheikh,ayatollah,Email_file6,imam,tribe,clan,clan(2),Email_file7,teacher,lawyer,businessman,professor,Email_file8,officer,officers,judge,judge(2),Email_file9,minister,employee,employee(2),worker,Email_file10,Kurd,Faili Kurd,Fayli Kurd,Christian,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,factory,guard,racism,Email_file15,Christian_file16,Yezidi,Turkmen,Shabak,Email_file16,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file17,Syriacs,Assyrian,Circassian,Baha'i,Email_file18,Roma,Roma(2),Marsh Arabs,Jews,Email_file19,Sabeans,Gypsy,Black Iraqis,religion,Email_file20,sect,minorit,shrine,mosque,Email_file21,temple,procession,funeral,funeral(2),Email_file22,ethnic,ethnic(2),sunni,shia,Email_file23
2018-05,0.0,0.0,0.0,0.0,19,1.0,13,20,0.5,12,0.5,0.5,0.5,0.0,19,0.0,0.5,0.0,1.0,19,0.5,0.5,1,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,7,0.0,19,3,0.5,2.0,2.0,19,35,1.0,0.5,3,19,10,1.0,2,2,19,5,2,2,2,19,0.0,0,0,2,19,26,5,5,4,19,4,0.5,1.0,8,19,8,11,0.5,0.5,19,6,2,0.5,19,2,0,0.0,0,19,0,0.5,0.0,0.0,19,0,0.0,0,0.0,19,3,3,0,0.5,19,0,0.5,0.0,4,19,0.0,0,0.5,3,19,3,0.0,0.5,0.5,19,1.0,1.0,1.0,0.5,19
2018-06,0.0,0.0,0.0,0.0,19,1.0,13,25,0.5,12,0.5,0.5,0.0,0.0,19,0.0,0.5,0.0,0.5,19,0.5,0.5,1,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,6,0.0,19,3,0.5,2.0,2.0,19,32,1.0,0.5,2,19,8,1.0,1,1,19,5,2,2,2,19,0.0,0,0,2,19,29,6,6,3,19,4,0.5,1.0,7,19,7,10,0.5,0.5,19,5,2,0.5,19,2,0,0.0,0,19,0,0.5,0.0,0.0,19,0,0.0,0,0.0,19,1,1,0,0.5,19,0,0.5,0.0,6,19,0.0,0,0.0,3,19,3,0.0,0.5,0.5,19,0.5,0.5,1.0,0.5,19
2018-07,0.0,0.0,0.0,0.0,20,1.0,11,23,0.5,12,0.5,0.5,0.5,0.0,20,0.0,0.5,0.0,0.5,20,0.5,0.5,1,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,7,0.0,20,2,0.5,2.0,2.0,20,37,1.0,0.5,3,20,11,1.0,2,2,20,7,3,3,2,20,0.0,0,0,2,20,30,5,5,4,20,5,0.5,1.0,8,20,8,11,0.5,0.5,20,7,2,1.0,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,1,1,0,0.5,20,0,0.5,0.0,8,20,0.0,0,0.0,2,20,2,0.0,0.5,0.5,20,0.5,0.5,1.0,0.5,20
2018-08,0.0,0.0,0.0,0.0,19,1.0,13,24,0.5,12,0.5,0.5,0.5,0.5,19,0.0,0.5,0.0,0.5,19,0.5,0.5,1,0.5,19,0.5,0.5,0.5,0.0,19,0.5,0.5,14,0.0,19,3,1.0,2.0,2.0,19,41,1.0,0.5,3,19,10,1.0,1,1,19,7,2,2,3,19,0.0,0,0,2,19,31,7,7,3,19,4,1.0,1.0,7,19,7,11,0.5,0.5,19,6,2,0.5,19,2,0,0.0,0,19,0,0.0,0.0,0.0,19,0,0.0,0,0.0,19,2,2,0,0.5,19,0,0.5,0.0,4,19,0.5,0,0.5,2,19,3,0.0,1.0,1.0,19,0.5,0.5,1.0,0.5,19
2018-09,0.0,0.0,0.0,0.0,20,1.0,11,22,0.5,12,0.5,0.5,0.5,0.0,20,0.0,0.5,0.0,0.5,20,0.5,0.5,1,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,10,0.0,20,3,0.5,1.0,1.0,20,34,2.0,0.5,3,20,9,1.0,2,2,20,6,3,3,3,20,0.0,0,0,2,20,31,5,5,4,20,4,0.5,1.0,7,20,7,11,0.5,0.5,20,7,2,0.5,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,2,2,0,0.5,20,0,0.5,0.0,4,20,0.0,0,0.5,2,20,3,0.0,1.0,1.0,20,0.5,0.5,1.0,1.0,20
2018-10,0.0,0.0,0.0,0.0,20,1.0,11,22,0.5,13,0.5,0.5,0.5,0.0,20,0.0,0.5,0.0,1.0,20,0.5,1.0,1,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,10,0.0,20,2,0.5,2.0,2.0,20,32,3.0,0.5,3,20,9,1.0,2,2,20,6,3,3,3,20,0.0,0,0,2,20,30,5,5,4,20,5,1.0,1.0,7,20,7,11,0.5,0.5,20,7,2,0.5,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,1,1,0,0.5,20,0,0.5,0.0,4,20,0.0,0,0.5,2,20,3,0.0,1.0,1.0,20,0.5,0.5,1.0,0.5,20
2018-11,0.0,0.0,0.0,0.0,21,1.0,12,25,0.5,13,0.5,0.5,0.5,0.0,21,0.0,1.0,0.0,1.0,21,0.5,0.5,1,0.5,21,0.5,0.5,0.5,0.0,21,0.5,0.5,14,0.0,21,2,0.5,2.0,2.0,21,30,4.0,0.5,3,21,8,1.0,2,2,21,5,3,3,3,21,0.0,0,0,2,21,30,5,5,4,21,5,1.0,1.0,8,21,8,12,0.5,0.5,21,7,2,0.5,21,2,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,2,2,0,0.5,21,0,0.5,0.0,4,21,0.0,0,0.0,2,21,3,0.0,1.0,1.0,21,1.0,1.0,1.0,0.5,21
2018-12,0.0,0.0,0.0,0.0,16,1.0,13,20,0.5,10,0.5,0.5,0.0,0.0,16,0.0,0.5,0.0,1.0,16,0.5,0.5,1,0.5,16,0.5,0.5,0.5,0.0,16,0.5,0.5,17,0.0,16,2,0.5,2.0,2.0,16,28,3.0,0.5,3,16,7,1.0,1,1,16,5,3,3,3,16,0.0,0,0,2,16,27,5,5,3,16,4,1.0,1.0,7,16,7,11,0.5,0.5,16,7,2,0.5,16,2,0,0.0,0,16,0,0.0,0.0,0.0,16,0,0.0,0,0.0,16,2,2,0,0.5,16,0,0.5,0.0,4,16,0.0,0,0.5,2,16,3,0.0,1.0,1.0,16,0.5,0.5,1.0,0.5,16
2019-01,0.0,0.0,0.0,0.0,20,1.0,12,20,0.5,13,0.5,0.5,0.5,0.0,20,0.0,0.5,0.0,0.5,20,0.5,0.5,2,0.5,20,0.5,0.5,0.5,0.0,20,0.5,0.5,12,0.0,20,3,0.5,2.0,2.0,20,29,3.0,0.5,3,20,8,1.0,2,2,20,13,3,3,3,20,0.0,0,0,2,20,30,5,4,4,20,5,1.0,1.0,7,20,7,11,0.5,0.5,20,8,2,0.5,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,2,2,0,0.5,20,0,0.5,0.0,4,20,0.0,0,0.5,2,20,3,0.0,1.0,1.0,20,1.0,1.0,1.0,0.5,20
2019-02,0.0,0.0,0.0,0.0,20,1.0,11,21,0.5,13,0.5,0.5,0.0,0.0,20,0.0,1.0,0.0,1.0,20,0.5,0.5,1,0.5,20,0.5,0.5,0.5,0.5,20,0.5,0.5,8,0.5,20,3,0.5,1.0,1.0,20,25,3.0,0.5,3,20,8,1.0,2,2,20,7,3,3,2,20,0.0,0,0,2,20,28,4,4,4,20,5,1.0,1.0,7,20,7,11,0.5,0.5,20,7,2,0.0,20,2,0,0.0,0,20,0,0.5,0.0,0.0,20,0,0.0,0,0.0,20,2,2,0,0.5,20,0,0.5,0.0,4,20,0.0,0,0.0,2,20,2,0.5,1.0,1.0,20,0.5,0.5,1.0,0.5,20
2019-03,0.0,0.0,0.0,0.0,23,1.0,12,22,0.5,15,0.5,0.5,0.5,0.0,23,0.0,1.0,0.0,1.0,23,0.5,1.0,2,0.5,23,0.5,0.5,0.5,0.5,23,0.5,0.5,11,0.0,23,2,0.5,1.0,1.0,23,25,3.0,0.5,3,23,9,1.0,2,2,23,8,3,3,2,23,0.0,0,0,2,23,29,4,4,4,23,5,0.5,1.0,7,23,7,11,0.5,0.5,23,8,2,0.5,23,2,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,2,2,0,0.5,23,0,0.5,0.0,4,23,0.0,0,0.5,7,23,3,0.0,1.0,1.0,23,1.0,1.0,1.0,0.5,23
2019-04,0.0,0.0,0.0,0.0,24,1.0,12,18,0.5,15,0.5,0.5,0.5,0.5,24,0.0,1.0,0.0,1.0,24,0.5,1.0,2,0.5,24,0.5,0.5,0.5,0.0,24,0.5,0.5,8,0.0,24,3,0.5,2.0,2.0,24,28,3.0,0.5,3,24,8,1.0,2,2,24,8,3,3,2,24,0.0,0,0,2,24,32,4,4,4,24,5,1.0,1.0,7,24,7,11,0.5,0.5,24,8,2,0.5,24,2,0,0.0,0,24,0,0.0,0.0,0.0,24,0,0.0,0,0.0,24,1,1,0,0.5,24,0,0.5,0.0,5,24,0.0,0,0.5,3,24,2,0.5,1.0,1.0,24,1.0,1.0,1.0,0.5,24
2019-05,0.0,0.0,0.0,0.0,22,1.0,13,16,0.5,14,0.5,0.5,0.5,0.0,22,0.0,0.5,0.0,1.0,22,0.5,0.5,2,0.5,22,0.5,0.5,0.5,0.0,22,0.5,0.5,8,0.0,22,3,0.5,1.0,1.0,22,30,3.0,0.5,4,22,11,1.0,2,2,22,8,3,3,2,22,0.0,0,0,2,22,24,4,4,5,22,5,0.5,1.0,7,22,7,10,0.5,0.5,22,7,2,0.5,22,2,0,0.0,0,22,0,0.0,0.0,0.0,22,0,0.0,0,0.0,22,1,1,0,0.5,22,0,0.5,0.0,5,22,0.5,0,0.0,4,22,3,0.0,1.0,1.0,22,0.5,0.5,1.0,1.0,22
2019-06,0.0,0.0,0.0,0.0,18,1.0,12,19,0.5,11,0.5,0.5,0.5,0.5,18,0.0,0.5,0.0,1.0,18,0.5,0.5,1,0.5,18,0.5,0.5,0.5,0.0,18,0.5,0.5,7,0.0,18,2,0.5,1.0,1.0,18,30,3.0,0.5,3,18,7,1.0,2,2,18,7,2,2,2,18,0.0,0,0,2,18,27,4,4,3,18,4,0.5,1.0,6,18,6,10,0.5,0.5,18,7,2,0.5,18,2,0,0.0,0,18,0,0.0,0.0,0.0,18,0,0.0,0,0.0,18,1,1,0,0.5,18,0,0.5,0.0,4,18,0.0,0,0.5,3,18,2,0.0,1.0,1.0,18,0.5,0.5,1.0,1.0,18
2019-07,0.0,0.0,0.0,0.0,21,1.0,12,19,0.5,13,0.5,0.5,0.5,0.5,21,0.0,1.0,0.0,1.0,21,0.5,1.0,2,0.5,21,0.5,0.5,0.5,0.5,21,0.5,0.5,8,0.0,21,3,0.5,1.0,1.0,21,25,3.0,0.5,4,21,9,1.0,2,2,21,9,3,3,2,21,0.0,0,0,2,21,29,4,4,4,21,5,0.5,1.0,7,21,7,12,0.5,0.5,21,8,2,0.5,21,2,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,1,1,0,0.5,21,0,0.5,0.0,5,21,0.0,0,0.5,2,21,2,0.0,1.0,1.0,21,1.0,1.0,1.0,0.5,21
2019-08,0.0,0.0,0.0,0.0,22,1.0,13,21,0.5,14,0.5,0.5,0.5,0.5,22,0.0,0.5,0.0,0.5,22,0.5,1.0,1,0.5,22,0.5,0.5,0.5,0.0,22,0.5,0.5,13,0.0,22,3,1.0,1.0,1.0,22,27,3.0,0.5,4,22,9,1.0,2,2,22,9,3,3,3,22,0.0,0,0,2,22,32,4,4,4,22,6,1.0,1.0,7,22,7,12,0.5,0.5,22,7,2,0.5,22,2,0,0.0,0,22,0,0.0,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,0.5,0.0,5,22,0.0,0,0.5,3,22,3,0.0,1.0,1.0,22,1.0,1.0,1.0,0.5,22
2019-09,0.5,0.0,0.0,0.0,22,1.0,12,21,0.5,14,0.5,0.5,0.0,0.5,22,0.0,1.0,0.0,1.0,22,0.5,0.5,1,0.5,22,0.5,0.5,0.5,0.5,22,0.5,0.5,14,0.0,22,3,1.0,1.0,1.0,22,35,4.0,0.5,4,22,10,1.0,2,2,22,9,3,3,4,22,0.0,0,0,2,22,30,4,4,5,22,6,0.5,1.0,7,22,7,12,0.5,0.5,22,9,2,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,0.5,0.0,5,22,0.5,0,0.5,3,22,3,0.0,1.0,1.0,22,1.0,1.0,1.0,1.0,22
2019-10,0.0,0.0,0.0,0.0,23,1.0,12,21,0.5,14,1.0,1.0,0.5,0.5,23,0.0,1.0,0.0,1.0,23,0.5,0.5,2,0.5,23,0.5,0.5,0.5,0.0,23,0.5,0.5,15,0.0,23,2,0.5,1.0,1.0,23,23,5.0,0.5,4,23,13,1.0,2,2,23,8,3,3,2,23,0.0,0,0,2,23,31,4,4,5,23,6,1.0,1.0,7,23,7,12,0.5,0.5,23,9,2,0.5,23,2,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,2,2,0,0.5,23,0,0.5,0.0,5,23,0.0,0,0.5,3,23,3,0.0,1.0,1.0,23,1.0,1.0,1.0,1.0,23
2019-11,0.0,0.0,0.0,0.0,22,1.0,11,20,0.5,14,1.0,1.0,0.0,0.0,22,0.0,1.0,0.0,1.0,22,0.5,1.0,2,0.5,22,0.5,0.5,0.5,0.5,22,0.5,0.5,12,0.0,22,2,0.5,1.0,1.0,22,21,5.0,0.5,4,22,15,1.0,2,2,22,6,3,3,2,22,0.0,0,0,2,22,28,4,4,5,22,5,1.0,1.0,7,22,7,12,0.5,0.5,22,9,2,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,0.5,0.0,5,22,0.0,0,0.5,4,22,3,0.0,1.0,1.0,22,0.5,0.5,1.0,1.0,22
2019-12,0.0,0.0,0.0,0.0,19,1.0,14,20,0.5,12,1.0,1.0,0.5,0.0,19,0.0,1.0,0.0,0.5,19,0.5,1.0,1,0.5,19,0.5,0.5,0.5,0.5,19,0.5,0.5,11,0.0,19,2,0.5,1.0,1.0,19,22,4.0,0.5,3,19,12,1.0,2,2,19,7,4,4,2,19,0.0,0,0,2,19,27,4,4,5,19,6,0.5,1.0,7,19,7,11,0.5,0.5,19,8,2,0.5,19,2,0,0.0,0,19,0,0.5,0.0,0.0,19,0,0.0,0,0.0,19,2,2,0,0.5,19,0,0.5,0.0,5,19,0.0,0,0.5,3,19,3,0.5,1.0,1.0,19,1.0,1.0,1.0,0.5,19
2020-01,0.0,0.0,0.0,0.0,21,1.0,13,21,0.5,13,1.0,1.0,0.0,0.0,21,0.0,0.5,0.0,0.5,21,0.5,0.5,2,0.5,21,0.5,0.5,0.5,0.5,21,0.5,0.5,10,0.5,21,3,0.5,1.0,1.0,21,20,4.0,0.5,4,21,11,1.0,2,2,21,7,3,3,2,21,0.0,0,0,2,21,26,4,4,5,21,6,0.5,1.0,7,21,7,11,0.5,0.5,21,8,2,0.5,21,2,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,3,3,0,0.5,21,0,0.5,0.0,5,21,0.5,0,0.5,3,21,3,0.5,1.0,1.0,21,1.0,1.0,1.0,1.0,21
2020-02,0.0,0.0,0.0,0.0,23,1.0,12,27,0.5,14,1.0,1.0,0.5,0.5,23,0.0,1.0,0.0,1.0,23,0.5,0.5,2,0.5,23,0.5,0.5,0.5,0.5,23,0.5,0.5,11,0.0,23,2,0.5,1.0,1.0,23,20,4.0,0.5,4,23,9,1.0,2,2,23,7,3,3,2,23,0.0,0,0,2,23,30,5,5,5,23,7,0.5,1.0,7,23,7,11,0.5,0.5,23,8,2,0.5,23,2,0,0.0,0,23,0,0.0,0.0,0.0,23,0,0.0,0,0.0,23,2,2,0,0.5,23,0,0.5,0.0,6,23,0.0,0,0.5,3,23,3,0.5,1.0,1.0,23,1.0,1.0,1.0,0.5,23
2020-03,0.0,0.0,0.0,0.0,24,1.0,11,22,0.5,15,0.5,0.5,0.5,0.0,24,0.0,0.5,0.0,1.0,24,0.5,0.5,2,0.5,24,0.5,0.5,0.5,0.5,24,0.5,0.5,14,0.5,24,4,0.5,1.0,1.0,24,20,3.0,0.5,3,24,7,1.0,2,2,24,11,3,3,2,24,0.0,0,0,2,24,32,4,4,4,24,6,1.0,1.0,8,24,8,11,0.5,0.5,24,8,2,0.5,24,2,0,0.0,0,24,0,0.5,0.0,0.0,24,0,0.0,0,0.0,24,2,2,0,0.5,24,0,0.5,0.0,7,24,0.0,0,0.5,4,24,2,0.0,1.0,1.0,24,1.0,1.0,1.0,1.0,24
2020-04,0.0,0.0,0.0,0.0,24,1.0,12,17,0.5,15,0.5,0.5,0.5,0.0,24,0.0,0.5,0.0,1.0,24,0.5,0.5,2,0.5,24,0.5,0.5,0.5,0.5,24,0.5,0.5,9,0.0,24,4,1.0,2.0,2.0,24,18,2.0,0.5,5,24,5,1.0,2,2,24,10,2,2,3,24,0.0,0,0,2,24,29,4,4,3,24,6,1.0,1.0,8,24,8,11,0.5,0.5,24,6,2,0.5,24,2,0,0.0,0,24,0,0.5,0.0,0.0,24,0,0.0,0,0.0,24,2,2,0,1.0,24,0,0.5,0.0,9,24,0.0,0,0.5,3,24,3,0.0,1.0,1.0,24,0.5,0.5,1.0,1.0,24
2020-05,0.0,0.0,0.0,0.0,23,1.0,13,18,0.5,15,0.5,0.5,0.5,0.0,23,0.0,0.5,0.0,1.0,23,0.5,0.5,2,0.5,23,0.5,0.5,0.5,0.0,23,0.5,0.5,8,0.0,23,4,1.0,2.0,2.0,23,17,3.0,0.5,4,23,5,1.0,2,2,23,7,3,3,2,23,0.0,0,0,3,23,27,5,5,4,23,5,1.0,1.0,9,23,9,13,0.5,0.5,23,6,2,1.0,23,3,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.0,0,0.0,23,2,2,0,1.0,23,0,0.5,0.0,9,23,0.0,0,0.5,3,23,3,0.0,1.0,1.0,23,1.0,1.0,1.0,1.0,23
2020-06,0.0,0.0,0.0,0.0,29,1.0,11,18,0.5,18,0.5,0.5,0.5,0.0,29,0.0,0.5,0.0,1.0,29,0.5,0.5,2,0.5,29,0.5,0.5,0.5,0.0,29,0.5,0.5,8,0.0,29,3,1.0,2.0,2.0,29,19,3.0,0.5,4,29,6,1.0,2,2,29,8,3,3,3,29,0.0,0,0,2,29,28,4,4,4,29,6,1.0,1.0,8,29,8,11,0.5,0.5,29,7,3,2.0,29,2,0,0.0,0,29,0,0.5,0.0,0.0,29,0,0.0,0,0.0,29,2,2,0,0.5,29,0,0.5,0.0,9,29,0.5,0,0.5,2,29,3,0.0,1.0,1.0,29,1.0,1.0,1.0,0.5,29
2020-07,0.0,0.0,0.0,0.0,31,1.0,12,19,0.5,20,0.5,0.5,0.5,0.5,31,0.0,0.5,0.0,1.0,31,0.5,0.5,2,0.5,31,0.5,0.5,0.5,0.0,31,0.5,0.5,8,0.0,31,3,1.0,2.0,2.0,31,19,3.0,0.5,4,31,7,1.0,2,2,31,8,3,3,2,31,0.0,0,0,2,31,34,4,4,4,31,6,1.0,1.0,8,31,8,12,0.5,0.5,31,7,4,1.0,31,2,0,0.0,0,31,0,0.5,0.0,0.0,31,0,0.0,0,0.0,31,3,3,0,0.5,31,0,0.5,0.0,9,31,0.0,0,0.5,3,31,3,0.0,1.0,1.0,31,1.0,1.0,1.0,1.0,31
2020-08,0.0,0.0,0.0,0.0,27,1.0,13,19,0.5,17,1.0,1.0,0.5,0.0,27,0.0,1.0,0.0,1.0,27,0.5,0.5,2,0.5,27,0.5,0.5,0.5,0.5,27,0.5,0.5,11,0.0,27,3,1.0,2.0,1.0,27,21,3.0,0.5,3,27,7,1.0,2,2,27,6,3,3,2,27,0.0,0,0,2,27,33,4,4,4,27,5,1.0,1.0,8,27,8,11,0.5,0.5,27,8,3,0.5,27,2,0,0.0,0,27,0,0.0,0.0,0.0,27,0,0.0,0,0.0,27,3,3,0,0.5,27,0,0.5,0.0,9,27,0.0,0,0.5,3,27,3,0.0,1.0,1.0,27,1.0,1.0,1.0,1.0,27
2020-09,0.0,0.0,0.0,0.0,28,1.0,11,19,0.5,18,0.5,0.5,0.5,0.0,28,0.0,1.0,0.0,1.0,28,0.5,1.0,2,0.5,28,0.5,0.5,0.5,0.5,28,0.5,0.5,11,0.0,28,2,1.0,1.0,1.0,28,19,3.0,0.5,4,28,8,1.0,2,2,28,7,3,3,3,28,0.0,0,0,2,28,33,4,4,5,28,5,1.0,1.0,8,28,8,11,0.5,0.5,28,9,3,0.5,28,2,0,0.0,0,28,0,0.5,0.0,0.0,28,0,0.0,0,0.0,28,4,4,0,1.0,28,0,0.5,0.0,8,28,0.5,0,0.5,3,28,2,0.5,0.5,0.5,28,1.0,1.0,1.0,1.0,28
2020-10,0.0,0.0,0.0,0.0,25,1.0,12,18,0.5,16,0.5,0.5,0.5,0.0,25,0.0,1.0,0.0,1.0,25,0.5,1.0,2,0.5,25,0.5,0.5,0.5,0.5,25,0.5,0.5,9,0.0,25,2,1.0,1.0,1.0,25,19,3.0,0.5,4,25,8,1.0,2,2,25,6,3,3,2,25,0.0,0,0,2,25,31,4,4,4,25,5,0.5,1.0,7,25,7,11,0.5,0.5,25,9,3,0.5,25,2,0,0.0,0,25,0,0.5,0.0,0.0,25,0,0.0,0,0.0,25,3,3,0,0.5,25,0,0.5,0.0,9,25,0.0,0,0.5,3,25,2,0.0,1.0,1.0,25,1.0,1.0,1.0,0.5,25
2020-11,0.0,0.0,0.0,0.0,22,1.0,13,20,0.5,14,0.5,0.5,0.5,0.5,22,0.0,1.0,0.0,1.0,22,0.5,0.5,2,0.5,22,0.5,0.5,0.5,0.5,22,0.5,0.5,9,0.0,22,2,1.0,1.0,1.0,22,19,3.0,0.5,3,22,8,1.0,1,1,22,7,3,3,2,22,0.0,0,0,2,22,27,3,3,4,22,5,1.0,1.0,9,22,9,11,0.5,0.5,22,8,3,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,3.0,0.0,10,22,0.5,0,0.5,2,22,2,0.0,1.0,1.0,22,1.0,1.0,1.0,0.5,22
2020-12,0.0,0.0,0.0,0.0,23,1.0,13,18,0.5,15,0.5,0.5,0.5,0.0,23,0.0,1.0,0.0,1.0,23,0.5,1.0,2,0.5,23,0.5,0.5,0.5,0.5,23,0.5,0.5,14,0.5,23,2,1.0,1.0,1.0,23,18,3.0,0.5,4,23,7,1.0,1,1,23,7,3,3,2,23,0.0,0,0,2,23,28,3,3,5,23,6,0.5,1.0,7,23,7,11,1.0,1.0,23,8,2,0.5,23,2,0,0.0,0,23,0,0.5,0.0,0.0,23,0,0.5,0,0.0,23,2,2,0,0.5,23,0,0.5,0.0,10,23,0.0,0,0.5,3,23,2,0.5,1.0,1.0,23,1.0,1.0,1.0,1.0,23
2021-01,0.0,0.0,0.0,0.0,22,1.0,12,16,0.5,14,0.5,0.5,0.5,0.0,22,0.0,1.0,0.0,1.0,22,0.5,0.5,2,0.5,22,0.5,0.5,0.5,0.5,22,1.0,1.0,10,0.0,22,2,0.5,1.0,1.0,22,17,3.0,0.5,4,22,8,1.0,2,2,22,6,3,3,2,22,0.0,0,0,2,22,28,3,3,5,22,6,1.0,1.0,7,22,7,11,0.5,0.5,22,8,3,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,0.5,0.0,8,22,0.0,0,0.5,3,22,2,0.5,1.0,1.0,22,1.0,1.0,1.0,0.5,22
2021-02,0.0,0.0,0.0,0.0,21,1.0,13,17,0.5,14,0.5,0.5,0.5,0.0,21,0.0,1.0,0.0,1.0,21,0.5,1.0,1,0.5,21,0.5,0.5,0.5,0.5,21,0.5,0.5,11,0.0,21,2,1.0,1.0,1.0,21,18,4.0,1.0,4,21,8,1.0,1,1,21,9,3,3,2,21,0.0,0,0,2,21,27,3,3,5,21,5,1.0,1.0,7,21,7,11,0.5,0.5,21,8,4,1.0,21,2,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,3,3,0,0.5,21,0,0.5,0.0,7,21,0.0,0,0.5,3,21,2,0.5,1.0,1.0,21,1.0,1.0,1.0,1.0,21
2021-03,0.0,0.0,0.0,0.0,22,1.0,11,19,0.5,14,0.5,0.5,0.5,0.0,22,0.0,1.0,0.0,1.0,22,0.5,1.0,1,0.5,22,0.5,0.5,0.5,0.5,22,0.5,0.5,15,0.0,22,3,1.0,1.0,1.0,22,15,5.0,0.5,4,22,8,1.0,1,1,22,8,3,3,2,22,0.0,0,0,2,22,29,3,3,5,22,5,1.0,1.0,7,22,7,11,0.5,0.5,22,8,4,0.5,22,2,0,0.0,0,22,0,0.5,0.0,0.0,22,0,0.0,0,0.0,22,2,2,0,0.5,22,0,0.5,0.0,8,22,0.5,0,0.5,3,22,2,0.5,1.0,1.0,22,3.0,3.0,1.0,0.5,22
2021-04,0.0,0.0,0.0,0.0,21,1.0,10,15,0.5,14,0.5,0.5,0.5,0.5,21,0.0,1.0,0.0,1.0,21,0.5,1.0,2,1.0,21,1.0,1.0,1.0,0.5,21,0.5,0.5,10,0.0,21,2,1.0,1.0,1.0,21,15,4.0,0.5,3,21,6,1.0,1,1,21,7,3,3,2,21,0.0,0,0,3,21,22,3,3,4,21,5,1.0,1.0,7,21,7,10,0.5,0.5,21,6,3,0.5,21,3,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,4,4,0,0.5,21,0,0.5,0.0,9,21,0.5,0,0.5,3,21,2,0.5,1.0,1.0,21,3.0,3.0,1.0,1.0,21
2021-05,0.0,0.0,0.0,0.0,19,1.0,13,16,0.5,12,0.5,0.5,0.5,0.0,19,0.0,1.0,0.0,1.0,19,0.5,1.0,2,1.0,19,1.0,1.0,1.0,0.5,19,0.5,0.5,9,0.0,19,3,1.0,1.0,1.0,19,16,5.0,0.5,3,19,6,1.0,1,1,19,8,3,3,2,19,0.0,0,0,3,19,23,3,3,4,19,5,1.0,1.0,7,19,7,11,0.5,0.5,19,7,3,0.5,19,3,0,0.0,0,19,0,0.0,0.0,0.0,19,0,0.0,0,0.0,19,4,4,0,3.0,19,0,0.5,0.0,13,19,0.5,0,0.5,7,19,2,0.5,1.0,1.0,19,1.0,1.0,1.0,1.0,19
2021-06,0.0,0.0,0.0,0.0,21,1.0,10,16,0.5,13,0.5,0.5,0.5,0.0,21,0.0,1.0,0.0,1.0,21,0.5,1.0,2,0.5,21,0.5,0.5,0.5,0.5,21,0.5,0.5,8,0.0,21,2,0.5,1.0,1.0,21,17,4.0,1.0,3,21,7,1.0,1,1,21,7,3,3,2,21,0.0,0,0,4,21,27,3,3,4,21,5,1.0,1.0,7,21,7,11,0.5,0.5,21,7,3,0.5,21,4,0,0.0,0,21,0,0.5,0.0,0.0,21,0,0.0,0,0.0,21,2,2,0,1.0,21,0,0.5,0.0,9,21,0.5,0,0.5,2,21,2,0.5,1.0,1.0,21,1.0,1.0,1.0,0.5,21
